variant_id,symbol,regime_id,regime_type,signal_date,entry_price,stop_loss,target_price,risk_rupees,risk_pct,target_multiple,exit_price,realized_r,is_win,is_stopped_out,is_timeout,holding_bars,post_sl_recovered
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-02-27,1015.0490112304688,971.7,1123.42,43.34901123046871,4.270632329164077,2.5,1046.2481689453125,0.7197201696013498,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-02-27,1015.0490112304688,979.52,1103.87,35.52901123046877,3.5002261799555447,2.5,1108.1476316970598,2.5,True,False,False,17,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-02-27,1015.0490112304688,979.52,1103.87,35.52901123046877,3.5002261799555447,2.5,1108.1476316970598,2.5,True,False,False,17,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,962.16,1139.41,50.64273437500003,5.000256481954666,2.5,1110.9930419921875,1.9388824246753051,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,984.2,1084.31,28.602734374999955,2.824117017481265,2.5,1084.31,2.5,True,False,False,12,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,967.23,1126.73,45.57273437499998,4.499665416397487,2.5,1110.9930419921875,2.1545845111951887,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,971.7,1115.56,41.10273437499996,4.058315897060096,2.5,1115.56,2.5,True,False,False,13,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,977.35,1101.43,35.45273437499998,3.500458003490466,2.5,1101.43,2.5,True,False,False,12,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-05,1012.802734375,977.35,1101.43,35.45273437499998,3.500458003490466,2.5,1101.43,2.5,True,False,False,12,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,980.8,1161.47,51.620776367187545,4.999974579049759,2.5,1161.47,2.5,True,False,False,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,1002.9,1106.22,29.520776367187523,2.859374495645393,2.5,1002.9,-1.0,False,True,False,4,True
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,985.96,1148.57,46.46077636718746,4.500178360481131,2.5,1148.57,2.5,True,False,False,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,971.54,1184.62,60.880776367187536,5.896895699969416,2.5,1159.414306640625,2.085938088363181,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,996.29,1122.75,36.130776367187536,3.499617326021089,2.5,1122.75,2.5,True,False,False,25,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-03-06,1032.4207763671875,996.29,1122.75,36.130776367187536,3.499617326021089,2.5,1122.75,2.5,True,False,False,25,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1136.06,1345.34,59.794980468750055,5.000186598320783,2.5,1211.3297119140625,0.2587964963614275,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1160.5,1284.24,35.35498046875,2.9564605279221725,2.5,1160.5,-1.0,False,True,False,11,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1142.04,1330.39,53.81498046875004,4.500125964074314,2.5,1211.3297119140625,0.2875543447293187,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1138.25,1339.87,57.60498046875,4.817054024909447,2.5,1211.3297119140625,0.2686353040898495,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1154.0,1300.49,41.85498046875,3.500004695581376,2.5,1154.0,-1.0,False,True,False,12,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-21,1195.85498046875,1154.0,1321.42,41.85498046875,3.500004695581376,3.0,1154.0,-1.0,False,True,False,12,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1147.73,1359.15,60.40500976562498,4.9998559165455685,2.5,1223.110595703125,0.2479196012980738,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1173.94,1293.62,34.195009765624945,2.8303963952057547,2.5,1173.94,-1.0,False,True,False,7,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1153.77,1344.05,54.36500976562502,4.499911791826286,2.5,1153.77,-1.0,False,True,False,10,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1138.44,1382.37,69.69500976562495,5.768809711022743,2.5,1223.110595703125,0.2148731449763893,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1165.85,1313.85,42.28500976562509,3.500023542387723,2.5,1165.85,-1.0,False,True,False,9,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-23,1208.135009765625,1165.85,1334.99,42.28500976562509,3.500023542387723,3.0,1165.85,-1.0,False,True,False,9,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1139.76,1349.72,59.98853515625001,5.000092385896297,2.5,1169.1982421875,-0.5092688609444578,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1166.18,1283.67,33.568535156249936,2.7979642543908683,2.5,1166.18,-1.0,False,True,False,5,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1145.76,1334.72,53.98853515625001,4.499987586917018,2.5,1169.1982421875,-0.5658663062506398,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1138.54,1352.77,61.20853515625004,5.1017803616887525,2.5,1169.1982421875,-0.4991181849191908,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1157.76,1304.72,41.98853515625001,3.4997779889584613,2.5,1157.76,-1.0,False,True,False,5,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-05-29,1199.74853515625,1157.76,1325.71,41.98853515625001,3.4997779889584613,3.0,1157.76,-1.0,False,True,False,5,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1132.84,1341.51,59.62044921875008,4.999784207334582,2.5,1174.1944580078125,-0.3063712442675291,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1163.36,1265.21,29.1004492187501,2.440370180647542,2.5,1163.36,-1.0,False,True,False,3,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1138.8,1326.61,53.660449218750045,4.499977274206966,2.5,1174.1944580078125,-0.3403995210042892,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1139.29,1325.39,53.17044921875004,4.458885764604192,2.5,1174.1944580078125,-0.3435365222473271,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1150.72,1296.81,41.74044921874997,3.500363407951732,2.5,1150.72,-1.0,False,True,False,4,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-02,1192.46044921875,1150.72,1317.68,41.74044921874997,3.500363407951732,3.0,1150.72,-1.0,False,True,False,4,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1133.03,1341.74,59.63015625000003,4.999760907372899,2.5,1172.8955078125,-0.3314539099082101,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1159.1,1276.56,33.56015625000009,2.813890954110599,2.5,1159.1,-1.0,False,True,False,23,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1138.99,1326.84,53.67015624999999,4.500037665276872,2.5,1172.8955078125,-0.3682614290413958,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1138.55,1327.94,54.110156250000045,4.53692998516316,2.5,1172.8955078125,-0.3652668890140191,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1150.92,1297.01,41.74015624999993,3.499752719269221,2.5,1172.8955078125,-0.473516397953111,False,False,True,25,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-06,1192.66015625,1150.92,1317.88,41.74015624999993,3.499752719269221,3.0,1172.8955078125,-0.473516397953111,False,False,True,25,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1157.02,1370.17,60.89906738281252,5.000255683136531,2.5,1171.7962646484375,-0.757364680881668,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1183.07,1305.04,34.849067382812564,2.8613615071894523,2.5,1183.07,-1.0,False,True,False,16,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1163.11,1354.94,54.8090673828126,4.500222457358506,2.5,1163.11,-1.0,False,True,False,19,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1138.33,1416.89,79.58906738281257,6.534840410524288,2.5,1171.7962646484375,-0.5795117878757217,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1175.29,1324.49,42.629067382812536,3.5001560058024364,2.5,1175.29,-1.0,False,True,False,16,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-09,1217.9190673828125,1175.29,1345.81,42.629067382812536,3.5001560058024364,3.0,1175.29,-1.0,False,True,False,16,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1169.26,1384.64,61.53809570312501,4.999853015532153,2.5,1169.26,-1.0,False,True,False,15,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1196.45,1316.67,34.348095703124955,2.7907173258586107,2.5,1196.0546580988655,-1.0,False,True,False,3,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1175.41,1369.27,55.38809570312492,4.500177234307715,2.5,1175.41,-1.0,False,True,False,15,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1138.41,1461.77,92.38809570312492,7.5063567311051,2.5,1165.0015869140625,-0.712175181102223,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1187.72,1338.49,43.07809570312497,3.500013190913779,2.5,1187.72,-1.0,False,True,False,15,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-10,1230.798095703125,1187.72,1360.03,43.07809570312497,3.500013190913779,3.0,1187.72,-1.0,False,True,False,15,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1152.76,1365.09,60.66639160156251,4.99959387907254,2.5,1089.1599990494665,-1.0,False,True,False,24,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1179.91,1297.22,33.51639160156242,2.762128121947736,2.5,1179.91,-1.0,False,True,False,11,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1158.82,1349.94,54.60639160156256,4.500181632730877,2.5,1158.82,-1.0,False,True,False,17,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1138.55,1400.62,74.87639160156255,6.1706579088605125,2.5,1089.1599990494665,-1.0,False,True,False,24,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1170.96,1319.59,42.466391601562464,3.499708914812083,2.5,1170.96,-1.0,False,True,False,11,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-16,1213.4263916015625,1170.96,1340.83,42.466391601562464,3.499708914812083,3.0,1170.96,-1.0,False,True,False,11,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1158.07,1371.39,60.94733398437506,4.99971019978591,2.5,1158.07,-1.0,False,True,False,15,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1185.01,1304.04,34.00733398437501,2.789733421855584,2.5,1185.01,-1.0,False,True,False,9,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1164.16,1356.16,54.85733398437492,4.50012747604441,2.5,1164.16,-1.0,False,True,False,12,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1138.47,1420.39,80.54733398437497,6.607562644011377,2.5,1089.1599990494665,-1.0,False,True,False,22,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1176.35,1325.69,42.66733398437509,3.500141695681744,2.5,1176.35,-1.0,False,True,False,9,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-18,1219.017333984375,1176.35,1347.02,42.66733398437509,3.500141695681744,3.0,1176.35,-1.0,False,True,False,9,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-20,1218.7177734375,1157.78,1371.06,60.93777343750003,5.000154651525243,2.5,1157.78,-1.0,False,True,False,13,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-20,1218.7177734375,1186.33,1299.69,32.38777343750007,2.657528604522401,2.5,1186.33,-1.0,False,True,False,7,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-20,1218.7177734375,1163.88,1355.81,54.83777343749989,4.499628595948442,2.5,1163.88,-1.0,False,True,False,10,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-20,1218.7177734375,1138.74,1418.66,79.97777343749999,6.562452372538696,2.5,1089.1599990494665,-1.0,False,True,False,20,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-20,1218.7177734375,1176.06,1325.36,42.657773437500055,3.500217553829553,2.5,1176.06,-1.0,False,True,False,7,False
PULLBACK_CHAMPION_V1,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1169.92,1385.44,61.57694824218743,5.000170591578083,2.5,1169.92,-1.0,False,True,False,3,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1202.37,1304.31,29.12694824218761,2.365166091865903,2.5,1202.37,-1.0,False,True,False,2,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1176.08,1370.04,55.41694824218757,4.499966347564933,2.5,1176.08,-1.0,False,True,False,3,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1139.28,1462.04,92.21694824218751,7.488199493617588,2.5,1089.1599990494665,-1.0,False,True,False,16,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1188.39,1339.26,43.1069482421874,3.5003698794152385,2.5,1188.39,-1.0,False,True,False,3,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,BULL_1_EXPANSION,BULL,2025-06-26,1231.4969482421875,1188.39,1360.82,43.1069482421874,3.5003698794152385,3.0,1188.39,-1.0,False,True,False,3,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1117.86,1323.77,58.8325048828126,4.9998198032774726,2.5,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1145.62,1254.37,31.07250488281261,2.640664808679744,2.5,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1123.74,1309.07,52.95250488281249,4.50011406234682,2.5,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1135.26,1280.27,41.43250488281251,3.521098733176583,2.5,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1135.51,1279.65,41.18250488281251,3.499852740790076,2.5,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-04,1176.6925048828125,1135.51,1300.24,41.18250488281251,3.499852740790076,3.0,1089.1599990494665,-1.0,False,True,False,10,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1114.25,1319.51,58.6455078125,5.000062445620272,2.5,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1142.75,1248.26,30.1455078125,2.5701784695827383,2.5,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1120.12,1304.83,52.77550781250011,4.499591605643428,2.5,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1131.84,1275.53,41.05550781250008,3.5003551074272887,2.5,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1131.84,1275.53,41.05550781250008,3.5003551074272887,2.5,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-11,1172.8955078125,1131.84,1296.06,41.05550781250008,3.5003551074272887,3.0,1089.1599990494665,-1.0,False,True,False,5,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1109.12,1313.45,58.37963378906261,5.00039846690096,2.5,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1139.16,1238.35,28.339633789062415,2.427378387870456,2.5,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1114.96,1298.85,52.539633789062464,4.5001841772359,2.5,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1126.64,1269.65,40.8596337890624,3.4997555979057973,2.5,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1126.64,1269.65,40.8596337890624,3.4997555979057973,2.5,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,NEUTRAL_1_SUMMER_RANGE,NEUTRAL,2025-07-16,1167.4996337890625,1126.64,1290.08,40.8596337890624,3.4997555979057973,3.0,1089.1599990494665,-1.0,False,True,False,2,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-03,1232.749267578125,1171.11,1386.85,61.6392675781251,5.00014635573237,2.5,1274.916748046875,0.6841009331479246,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-03,1232.749267578125,1199.04,1317.02,33.70926757812504,2.734478816146506,2.5,1274.916748046875,1.2509165430848386,False,False,True,25,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-03,1232.749267578125,1177.28,1371.42,55.46926757812503,4.499639061810246,2.5,1274.916748046875,0.7601953714164283,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-03,1232.749267578125,1187.8,1345.12,44.949267578125045,3.646261957748549,2.5,1274.916748046875,0.9381127377762029,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-03,1232.749267578125,1189.6,1340.62,43.14926757812509,3.500246863897692,2.5,1274.916748046875,0.9772467259705512,False,False,True,25,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1160.48,1374.25,61.07786132812498,4.999997401819245,2.5,1218.66015625,-0.047442805218045,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1195.4,1286.95,26.15786132812491,2.141352624892044,2.5,1286.95,2.5,True,False,False,9,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1166.59,1358.98,54.96786132812508,4.499816428536745,2.5,1218.66015625,-0.0527163511206565,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1178.8,1328.45,42.757861328125045,3.500273108769244,2.5,1218.66015625,-0.0677701126323397,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1178.8,1328.45,42.757861328125045,3.500273108769244,2.5,1218.66015625,-0.0677701126323397,False,False,True,25,False
PULLBACK_CHALL_E_CONFIRMED_TURN,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-11,1221.557861328125,1178.8,1328.45,42.757861328125045,3.500273108769244,2.5,1218.66015625,-0.0677701126323397,False,False,True,25,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-13,1224.2557373046875,1163.04,1377.3,61.215737304687536,5.000240998621714,2.5,1228.852294921875,0.075087842106829,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-13,1224.2557373046875,1200.01,1284.87,24.24573730468751,1.980447104790928,2.5,1284.87,2.5,True,False,False,5,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-13,1224.2557373046875,1169.16,1362.0,55.09573730468742,4.500345444652421,2.5,1228.852294921875,0.0834285525896108,False,False,True,25,False
PULLBACK_CHALL_C_2ATR_SHELF,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-13,1224.2557373046875,1181.41,1331.37,42.84573730468742,3.499737513913252,2.5,1228.852294921875,0.1072815618622725,False,False,True,25,False
PULLBACK_CHALL_D_ADAPTIVE,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-13,1224.2557373046875,1181.41,1331.37,42.84573730468742,3.499737513913252,2.5,1228.852294921875,0.1072815618622725,False,False,True,25,False
PULLBACK_CHAMPION_V1,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-14,1240.6431884765625,1178.61,1395.73,62.0331884765626,5.000082945100093,2.5,1229.651611328125,-0.1771886536606181,False,False,True,25,False
PULLBACK_CHALL_A_1_5ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-14,1240.6431884765625,1215.83,1302.68,24.813188476562573,2.0000261724752404,2.5,1302.68,2.5,True,False,False,9,False
PULLBACK_CHALL_B_1_8ATR,AXISBANK,NEUTRAL_2_WINTER_CHOP,NEUTRAL,2025-11-14,1240.6431884765625,1184.81,1380.23,55.83318847656256,4.500342160836949,2.5,1229.651611328125,-0.1968645790854574,False,False,True,25,False
