symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,hit_sl,hit_t1
CUB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-06,DEV,BULL,165.43499755859375,158.8,185.34,-1.0,1,0
CUB,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-11-04,DEV,BULL,193.9875030517578,181.46,225.31,1.2,0,0
CUB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-04,DEV,BULL,193.9875030517578,182.85,227.4,1.04,0,0
CUMMINSIND,EOD_V2A_BASE20D_THRU1_5_CPOS70,2025-10-23,DEV,BULL,4022.0986328125,3831.26,4499.2,1.08,0,0
CUMMINSIND,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-23,DEV,BULL,4022.0986328125,3831.26,4499.2,1.08,0,0
CUMMINSIND,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-10-23,DEV,BULL,4022.0986328125,3890.2,4351.85,2.5,0,1
CUMMINSIND,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-23,DEV,BULL,4022.0986328125,3904.85,4373.84,3.0,0,1
CUMMINSIND,EOD_V2A_BASE20D_THRU1_5_CPOS70,2025-10-24,DEV,BULL,4130.00927734375,3847.86,4835.38,0.69,0,0
CUMMINSIND,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-24,DEV,BULL,4130.00927734375,3847.86,4835.38,0.69,0,0
CUMMINSIND,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-24,DEV,BULL,4130.00927734375,4009.09,4492.77,0.95,0,0
CUMMINSIND,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-27,VAL,BULL,5977.91748046875,5687.31,6704.44,-1.0,1,0
CUMMINSIND,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-27,VAL,BULL,5977.91748046875,5719.6,6752.87,-1.0,1,0
DABUR,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-11-04,DEV,NEUTRAL,507.7477722167969,474.48,590.92,0.09,0,0
DATAMATICS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-12-23,DEV,NEUTRAL,862.9500122070312,795.0,1032.83,-1.0,1,0
DATAMATICS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-23,DEV,NEUTRAL,862.9500122070312,820.42,990.54,-1.0,1,0
DATAMATICS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-19,VAL,NEUTRAL,842.8499755859375,782.55,1023.75,-1.0,1,0
DATAMATICS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-02,HOLDOUT,BULL,834.75,774.25,1016.25,-1.0,1,0
DCBBANK,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-07,DEV,BULL,172.2159881591797,159.62,210.0,-0.04,0,0
DCBBANK,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-14,VAL,BULL,184.92938232421875,171.46,218.6,0.33,0,0
DCBBANK,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-07-02,HOLDOUT,BULL,193.49000549316406,182.13,221.89,-1.0,1,0
DCBBANK,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-07-02,HOLDOUT,BULL,193.49000549316406,182.13,221.89,-1.0,1,0
DCBBANK,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-02,HOLDOUT,BULL,193.49000549316406,185.4,213.72,-1.0,1,0
DCBBANK,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-07-02,HOLDOUT,BULL,193.49000549316406,182.13,225.3,-1.0,1,0
DCBBANK,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-02,HOLDOUT,BULL,193.49000549316406,186.3,215.06,-1.0,1,0
DCMSHRIRAM,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-10-27,DEV,NEUTRAL,1265.9144287109375,1208.98,1408.25,-1.0,1,0
DCMSHRIRAM,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-27,DEV,NEUTRAL,1265.9144287109375,1215.31,1417.73,-1.0,1,0
DEEPAKFERT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-15,VAL,NEUTRAL,1212.1500244140625,1119.14,1491.18,0.61,0,0
DEEPAKFERT,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-21,VAL,BULL,1383.699951171875,1286.49,1626.72,1.21,0,0
DEEPAKFERT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-21,VAL,BULL,1383.699951171875,1297.29,1642.93,1.64,0,0
DEEPINDS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-03,DEV,NEUTRAL,502.29998779296875,479.5,570.7,-1.0,1,0
DEEPINDS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-01,HOLDOUT,BULL,503.95001220703125,465.8,618.4,-1.0,1,0
DIACABS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-27,DEV,NEUTRAL,153.58999633789062,145.62,177.5,-1.0,1,0
DIACABS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-16,VAL,BULL,148.27999877929688,137.6,180.32,3.0,0,1
DIACABS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-06,VAL,BULL,177.1300048828125,164.54,214.9,0.92,0,0
DIACABS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-21,HOLDOUT,BULL,269.07000732421875,247.99,332.31,3.0,0,1
DIVGIITTS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-15,HOLDOUT,BULL,869.2000122070312,801.12,1039.4,2.5,0,1
DIVGIITTS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-15,HOLDOUT,BULL,869.2000122070312,808.68,1050.76,3.0,0,1
DIVGIITTS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-30,HOLDOUT,BULL,987.5499877929688,916.73,1164.6,-1.0,1,0
DIVGIITTS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-30,HOLDOUT,BULL,987.5499877929688,924.6,1176.4,-1.0,1,0
DIVISLAB,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-01-06,VAL,BULL,6642.5,6253.58,7614.8,-1.0,1,0
DIVISLAB,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-06,VAL,BULL,6642.5,6253.58,7614.8,-1.0,1,0
DIVISLAB,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-01-06,VAL,BULL,6642.5,6404.0,7238.75,-1.0,1,0
DIVISLAB,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-01-06,VAL,BULL,6642.5,6253.58,7731.48,-1.0,1,0
DIVISLAB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-01-06,VAL,BULL,6642.5,6430.5,7278.5,-1.0,1,0
DIVISLAB,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-05-13,VAL,BULL,6796.0,6396.86,7793.85,-0.55,0,0
DIVISLAB,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-05-14,VAL,BULL,6921.5,6451.08,8097.55,-1.0,1,0
DIVISLAB,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-14,VAL,BULL,6921.5,6692.0,7495.25,-1.0,1,0
DIVISLAB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-14,VAL,BULL,6921.5,6717.5,7533.5,-1.0,1,0
DIVISLAB,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-14,HOLDOUT,BULL,7188.5,6918.11,7864.48,2.5,0,1
DIVISLAB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-14,HOLDOUT,BULL,7188.5,6948.16,7909.52,3.0,0,1
DIVISLAB,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-29,HOLDOUT,BULL,7784.5,7486.88,8528.55,2.5,0,1
DIVISLAB,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-29,HOLDOUT,BULL,7784.5,7519.95,8578.15,3.0,0,1
DIXON,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-06,HOLDOUT,BULL,13304.0,12687.2,15154.4,0.95,0,0
DLF,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-07-02,HOLDOUT,NEUTRAL,650.038818359375,598.1,779.89,-0.3,0,0
DOMS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2025-11-14,DEV,BULL,2621.699951171875,2437.75,3081.57,-0.12,0,0
DOMS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-11-14,DEV,BULL,2621.699951171875,2437.75,3081.57,-0.12,0,0
DOMS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-14,DEV,BULL,2621.699951171875,2524.32,2913.84,-1.0,1,0
DOMS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-01-02,VAL,BULL,2673.89990234375,2499.14,3110.8,-1.0,1,0
DOMS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-02,VAL,BULL,2673.89990234375,2499.14,3110.8,-1.0,1,0
DOMS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-01-02,VAL,BULL,2673.89990234375,2581.57,2950.89,-1.0,1,0
DRREDDY,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-12-02,DEV,BULL,1267.1640625,1205.26,1421.92,0.13,0,0
DRREDDY,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-02,DEV,BULL,1267.1640625,1238.22,1354.0,-1.0,1,0
DRREDDY,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-02-23,VAL,BULL,1299.1611328125,1239.08,1449.36,-1.0,1,0
DRREDDY,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-23,VAL,BULL,1299.1611328125,1260.04,1396.96,-1.0,1,0
DRREDDY,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-23,VAL,BULL,1299.1611328125,1264.39,1403.47,-1.0,1,0
DRREDDY,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-04-23,VAL,BULL,1322.6124267578125,1258.62,1482.59,-1.0,1,0
DRREDDY,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-23,VAL,BULL,1322.6124267578125,1265.73,1493.26,-1.0,1,0
DYNAMATECH,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-09,VAL,BULL,9366.5693359375,8663.98,11474.34,1.7,0,0
DYNAMATECH,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-17,VAL,BULL,10114.1923828125,9331.71,12070.4,-0.25,0,0
DYNAMATECH,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-17,VAL,BULL,10114.1923828125,9418.65,12200.82,-1.0,1,0
DYNAMATECH,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-04-21,VAL,BULL,10744.017578125,10001.34,12600.71,2.5,0,1
DYNAMATECH,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-21,VAL,BULL,10744.017578125,10083.86,12724.49,3.0,0,1
DYNAMATECH,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-04-22,VAL,BULL,11537.796875,10711.63,13603.21,-1.0,1,0
DYNAMATECH,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-22,VAL,BULL,11537.796875,10803.43,13740.9,-1.0,1,0
ECLERX,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-12-01,DEV,BULL,2344.89990234375,2182.68,2750.45,-1.0,1,0
ECLERX,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-01,DEV,BULL,2344.89990234375,2230.8,2687.2,-1.0,1,0
EDELWEISS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-20,DEV,BULL,115.54000091552734,106.37,138.47,-1.0,1,0
EDELWEISS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-20,DEV,BULL,115.54000091552734,110.04,132.04,-1.0,1,0
EDELWEISS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-01-02,VAL,BULL,113.91999816894531,105.58,134.77,-1.0,1,0
EDELWEISS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-02,VAL,BULL,113.91999816894531,105.58,134.77,-1.0,1,0
EDELWEISS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-01-02,VAL,BULL,113.91999816894531,107.9,128.97,-1.0,1,0
EDELWEISS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-01-02,VAL,BULL,113.91999816894531,108.57,129.97,-1.0,1,0
EDELWEISS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-10,VAL,BULL,121.47000122070312,113.39,141.67,-1.0,1,0
EDELWEISS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-10,VAL,BULL,121.47000122070312,114.29,143.01,-1.0,1,0
EDELWEISS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-04-22,VAL,BULL,121.9800033569336,114.54,140.58,-1.0,1,0
EDELWEISS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-22,VAL,BULL,121.9800033569336,115.37,141.81,-1.0,1,0
EICHERMOT,EOD_V2A_BASE20D_THRU1_5_CPOS70,2025-11-20,DEV,BULL,7125.5,6636.65,8347.62,0.27,0,0
EICHERMOT,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-11-20,DEV,BULL,7125.5,6636.65,8347.62,0.27,0,0
EICHERMOT,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-11-20,DEV,BULL,7125.5,6852.41,7808.22,0.48,0,0
EICHERMOT,EOD_V2D_BASE30D_THRU1_5_CPOS75,2025-11-20,DEV,BULL,7125.5,6636.65,8494.28,-0.04,0,0
EICHERMOT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-20,DEV,BULL,7125.5,6882.76,7853.72,-0.08,0,0
EICHERMOT,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-11,VAL,BULL,7771.0,7421.16,8645.6,-0.05,0,0
EICHERMOT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-11,VAL,BULL,7771.0,7460.03,8703.91,-1.0,1,0
EIHOTEL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-07-06,HOLDOUT,NEUTRAL,332.8893737792969,316.96,372.71,-1.0,1,0
EIHOTEL,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-06,HOLDOUT,NEUTRAL,332.8893737792969,318.64,368.51,-1.0,1,0
EIHOTEL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-06,HOLDOUT,NEUTRAL,332.8893737792969,320.22,370.9,-1.0,1,0
EIHOTEL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-07-07,HOLDOUT,NEUTRAL,335.4278869628906,316.96,381.6,-1.0,1,0
EIHOTEL,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-07,HOLDOUT,NEUTRAL,335.4278869628906,321.57,370.07,-1.0,1,0
EIHOTEL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-07,HOLDOUT,NEUTRAL,335.4278869628906,323.11,372.38,-1.0,1,0
ELECON,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-21,VAL,NEUTRAL,470.2106018066406,436.19,572.27,3.0,0,1
ELECON,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-15,HOLDOUT,BULL,560.3499755859375,528.2,656.8,-1.0,1,0
ELGIEQUIP,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-03,VAL,NEUTRAL,490.0643310546875,463.03,557.65,-1.0,1,0
ELGIEQUIP,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-03,VAL,NEUTRAL,490.0643310546875,466.03,562.17,-1.0,1,0
EMBDL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-03-10,VAL,BULL,1258.569500282149,1175.65,1465.87,0.1,0,0
EMCURE,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-01-14,VAL,BULL,1570.5999755859375,1469.17,1824.17,-1.0,1,0
EMCURE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-01-14,VAL,BULL,1570.5999755859375,1480.44,1841.08,-1.0,1,0
EMCURE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-03-09,VAL,BULL,1521.0999755859375,1433.31,1784.47,-1.0,1,0
EMIL,EOD_V2A_BASE20D_THRU1_5_CPOS70,2025-10-03,DEV,NEUTRAL,805.6304803421839,784.79,857.73,-1.0,1,0
EMIL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-03,DEV,NEUTRAL,805.6304803421839,784.79,857.73,-1.0,1,0
ENDURANCE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-11,VAL,NEUTRAL,2607.10009765625,2475.44,3002.08,-1.0,1,0
ENDURANCE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-24,VAL,NEUTRAL,2685.0,2549.23,3092.31,-1.0,1,0
ENDURANCE,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-07,VAL,NEUTRAL,2536.199951171875,2394.55,2890.32,1.51,0,0
ENDURANCE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-07,VAL,NEUTRAL,2536.199951171875,2410.29,2913.93,0.29,0,0
ENDURANCE,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-22,VAL,BULL,2721.800048828125,2531.84,3196.7,-1.0,1,0
ENDURANCE,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-22,VAL,BULL,2721.800048828125,2552.94,3228.38,-1.0,1,0
ENRIN,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-20,VAL,BULL,3459.60009765625,3247.5,3989.85,-0.16,0,0
ENRIN,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-20,VAL,BULL,3459.60009765625,3271.06,4025.22,1.73,0,0
ESCORTS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-11-27,DEV,BULL,3785.6533203125,3639.02,4225.55,-1.0,1,0
ESCORTS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-01-01,VAL,BULL,3758.892578125,3467.47,4487.45,-1.0,1,0
ESCORTS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-01,VAL,BULL,3758.892578125,3467.47,4487.45,-1.0,1,0
ESCORTS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-01-01,VAL,BULL,3758.892578125,3606.76,4139.22,-1.0,1,0
ESCORTS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-01-01,VAL,BULL,3758.892578125,3623.66,4164.59,-1.0,1,0
ETERNAL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-04-17,VAL,BULL,3287.345467678267,3156.0,3615.71,-1.0,1,0
EXIDEIND,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-04-22,VAL,NEUTRAL,352.8590393066406,333.01,402.48,-0.26,0,0
EXIDEIND,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-22,VAL,NEUTRAL,352.8590393066406,335.21,405.81,-1.0,1,0
EXIDEIND,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-07-17,HOLDOUT,BULL,435.20001220703125,401.83,518.63,1.64,0,0
EXIDEIND,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-07-17,HOLDOUT,BULL,435.20001220703125,401.83,518.63,1.64,0,0
EXIDEIND,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-17,HOLDOUT,BULL,435.20001220703125,414.83,486.13,2.5,0,1
EXIDEIND,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-07-17,HOLDOUT,BULL,435.20001220703125,401.83,528.64,1.23,0,0
EXIDEIND,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-17,HOLDOUT,BULL,435.20001220703125,417.09,489.53,3.0,0,1
FDC,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-31,DEV,NEUTRAL,454.8498229980469,421.63,537.9,-1.0,1,0
FDC,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-26,VAL,NEUTRAL,403.1499938964844,374.82,473.97,-1.0,1,0
FDC,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-26,VAL,NEUTRAL,403.1499938964844,377.97,478.69,-1.0,1,0
FIVESTAR,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-10-29,DEV,BULL,605.0499877929688,572.5,686.42,-0.35,0,0
FIVESTAR,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-29,DEV,BULL,605.0499877929688,576.12,691.84,-0.53,0,0
FLUOROCHEM,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-04-30,VAL,BULL,3602.0,3435.68,4100.96,0.48,0,0
FLUOROCHEM,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-06-30,HOLDOUT,BULL,3964.0,3648.86,4751.85,2.04,0,0
FLUOROCHEM,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-06-30,HOLDOUT,BULL,3964.0,3648.86,4751.85,2.04,0,0
FLUOROCHEM,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-30,HOLDOUT,BULL,3964.0,3781.38,4420.55,2.5,0,1
FLUOROCHEM,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-06-30,HOLDOUT,BULL,3964.0,3648.86,4846.39,1.66,0,0
FLUOROCHEM,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-30,HOLDOUT,BULL,3964.0,3801.67,4450.99,3.0,0,1
FLUOROCHEM,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-15,HOLDOUT,BULL,4131.60009765625,3930.55,4634.23,2.5,0,1
FLUOROCHEM,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-15,HOLDOUT,BULL,4131.60009765625,3952.89,4667.73,3.0,0,1
FORCEMOT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-30,DEV,BULL,19845.0,18926.71,22599.87,-1.0,1,0
FORCEMOT,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-02,HOLDOUT,NEUTRAL,19367.0,18418.54,22212.38,-1.0,1,0
FORTIS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-10-01,DEV,NEUTRAL,989.6500244140625,924.7,1152.03,0.73,0,0
FORTIS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-01-06,VAL,NEUTRAL,945.0,870.92,1130.2,-1.0,1,0
FORTIS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-02-26,VAL,BULL,963.6500244140625,892.32,1141.98,-1.0,1,0
FORTIS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-02-26,VAL,BULL,963.6500244140625,892.32,1141.98,-1.0,1,0
FORTIS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-02-26,VAL,BULL,963.6500244140625,922.46,1066.63,-1.0,1,0
FORTIS,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-02-26,VAL,BULL,963.6500244140625,892.32,1163.37,-1.0,1,0
FORTIS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-02-26,VAL,BULL,963.6500244140625,927.04,1073.48,-1.0,1,0
FORTIS,EOD_V2A_BASE20D_THRU1_5_CPOS70,2026-05-11,VAL,BULL,974.1500244140625,906.0,1144.53,-0.66,0,0
FORTIS,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-05-11,VAL,BULL,974.1500244140625,906.0,1144.53,-0.66,0,0
FORTIS,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-11,VAL,BULL,974.1500244140625,935.56,1070.63,-1.0,1,0
FORTIS,EOD_V2D_BASE30D_THRU1_5_CPOS75,2026-05-11,VAL,BULL,974.1500244140625,906.0,1164.97,-1.0,1,0
FORTIS,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-11,VAL,BULL,974.1500244140625,939.85,1077.05,-1.0,1,0
FSL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-27,DEV,NEUTRAL,345.11767578125,330.63,388.58,-1.0,1,0
FSL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-11-12,DEV,BULL,358.5250549316406,330.49,428.61,-1.0,1,0
FSL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2025-12-22,DEV,BULL,348.6407775878906,326.21,404.72,-1.0,1,0
FSL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-22,DEV,BULL,348.6407775878906,336.43,385.27,-1.0,1,0
FSL,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-29,HOLDOUT,BULL,293.5799865722656,274.52,341.23,2.5,0,1
FSL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-29,HOLDOUT,BULL,293.5799865722656,276.63,344.43,-1.0,1,0
GABRIEL,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-29,HOLDOUT,BULL,1275.199951171875,1184.42,1502.15,1.35,0,0
GABRIEL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-29,HOLDOUT,BULL,1275.199951171875,1194.5,1517.3,3.0,0,1
GABRIEL,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-07-15,HOLDOUT,BULL,1354.5,1268.46,1569.6,2.5,0,1
GABRIEL,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-07-15,HOLDOUT,BULL,1354.5,1278.02,1583.94,3.0,0,1
GAIL,EOD_V2B_BASE15D_THRU1_3_CPOS65,2026-04-23,VAL,NEUTRAL,1216.5192434692435,1163.19,1349.84,1.49,0,0
GALAPREC,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-12-19,DEV,NEUTRAL,794.2000122070312,751.08,902.0,-1.0,1,0
GALAPREC,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-12-19,DEV,NEUTRAL,794.2000122070312,755.87,909.19,-1.0,1,0
GALAPREC,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-26,VAL,BULL,930.2000122070312,856.94,1149.98,3.0,0,1
GARFIBRES,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-09,HOLDOUT,NEUTRAL,688.2999877929688,652.36,778.15,2.5,0,1
GARFIBRES,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-09,HOLDOUT,NEUTRAL,688.2999877929688,656.35,784.15,3.0,0,1
GARFIBRES,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-19,HOLDOUT,BULL,796.4000244140625,746.27,921.73,-1.0,1,0
GARFIBRES,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-06-19,HOLDOUT,BULL,796.4000244140625,751.84,930.08,-1.0,1,0
GARUDA,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-05-05,VAL,BULL,196.6199951171875,185.26,225.02,-1.0,1,0
GARUDA,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-05,VAL,BULL,196.6199951171875,186.52,226.92,-1.0,1,0
GENUSPOWER,EOD_V2C_BASE20D_THRU1_4_HYBRID,2025-10-29,DEV,NEUTRAL,324.20001220703125,307.29,366.48,0.75,0,0
GENUSPOWER,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2025-10-29,DEV,NEUTRAL,324.20001220703125,309.17,369.29,-0.25,0,0
GENUSPOWER,EOD_V2E_BASE15D_MULTI_REGIME_T3R,2026-05-06,VAL,BULL,335.04998779296875,316.87,389.59,-1.0,1,0
GENUSPOWER,EOD_V2C_BASE20D_THRU1_4_HYBRID,2026-06-23,HOLDOUT,BULL,345.54998779296875,323.84,399.82,-1.0,1,0
