scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
EOD_BREAKOUT,SINGLE,F6_BREADTH60,1.5,7958,42.89,0.0252,1.054,600.46,0.0,1886,0.2172,1.513,1.88,0.0202,-0.0005,0.0509,-0.0478,-0.1208,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F7_VOLCOMP,0.0,5772,41.46,-0.0506,0.905,536.44,0.0,1332,0.1504,1.321,0.45,-0.0556,-0.0815,-0.0197,-0.1236,-0.1966,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F7_VOLCOMP,0.5,5772,41.46,0.054,1.126,479.45,0.0,1332,0.2563,1.705,0.45,0.049,0.0245,0.0835,-0.019,-0.092,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F7_VOLCOMP,0.8,5772,41.46,0.0397,1.09,502.47,0.0,1332,0.243,1.645,0.45,0.0347,0.01,0.0694,-0.0333,-0.1063,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F7_VOLCOMP,1.0,5772,41.46,0.0297,1.066,502.49,0.0,1332,0.2238,1.565,0.45,0.0247,-0.0002,0.0596,-0.0433,-0.1163,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F7_VOLCOMP,1.5,5772,41.46,0.0088,1.019,526.26,0.0,1332,0.2057,1.497,0.45,0.0038,-0.0214,0.039,-0.0642,-0.1372,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F8_CLEANGAP,0.0,4275,43.56,-0.0008,0.998,333.46,0.0,996,0.1656,1.349,2.55,-0.0058,-0.0372,0.0356,-0.0738,-0.1468,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F8_CLEANGAP,0.5,4275,43.56,0.0981,1.238,278.81,0.0,996,0.2844,1.799,2.55,0.0931,0.0634,0.1329,0.0251,-0.0479,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F8_CLEANGAP,0.8,4275,43.56,0.0845,1.198,296.25,0.0,996,0.27,1.729,2.55,0.0795,0.0495,0.1195,0.0115,-0.0615,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F8_CLEANGAP,1.0,4275,43.56,0.0749,1.172,306.93,0.0,996,0.2471,1.628,2.55,0.0699,0.0397,0.1101,0.0019,-0.0711,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F8_CLEANGAP,1.5,4275,43.56,0.0544,1.119,323.65,0.0,996,0.227,1.549,2.55,0.0494,0.0189,0.09,-0.0186,-0.0916,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F9_EARLY,0.0,4693,42.08,-0.0386,0.927,425.08,0.0,1030,0.1661,1.351,1.07,-0.0436,-0.073,-0.0041,-0.1116,-0.1846,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F9_EARLY,0.5,4693,42.08,0.0666,1.157,342.11,0.0,1030,0.2698,1.729,1.07,0.0616,0.0338,0.0994,-0.0064,-0.0794,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F9_EARLY,0.8,4693,42.08,0.0522,1.119,356.18,0.0,1030,0.2522,1.65,1.07,0.0472,0.0192,0.0852,-0.0208,-0.0938,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F9_EARLY,1.0,4693,42.08,0.0426,1.095,359.92,0.0,1030,0.2398,1.599,1.07,0.0376,0.0094,0.0758,-0.0304,-0.1034,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F9_EARLY,1.5,4693,42.08,0.0213,1.045,386.92,0.0,1030,0.2225,1.533,1.07,0.0163,-0.0123,0.0548,-0.0517,-0.1247,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F10_BODY,0.0,2354,40.91,-0.0531,0.902,235.07,0.0,551,0.1471,1.308,-0.1,-0.0581,-0.1021,-0.004,-0.1261,-0.1991,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F10_BODY,0.5,2354,40.91,0.05,1.114,185.75,0.0,551,0.2634,1.728,-0.1,0.045,0.0031,0.0968,-0.023,-0.096,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F10_BODY,0.8,2354,40.91,0.0368,1.082,196.35,0.0,551,0.2521,1.676,-0.1,0.0318,-0.0103,0.084,-0.0362,-0.1092,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F10_BODY,1.0,2354,40.91,0.0267,1.058,204.79,0.0,551,0.2321,1.59,-0.1,0.0217,-0.0207,0.0741,-0.0463,-0.1193,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F10_BODY,1.5,2354,40.91,0.0084,1.018,207.79,0.0,551,0.2157,1.527,-0.1,0.0034,-0.0393,0.0562,-0.0646,-0.1376,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F11_PATH,0.0,5336,41.81,-0.0345,0.935,452.29,0.0,1273,0.1871,1.396,0.8,-0.0395,-0.067,-0.002,-0.1075,-0.1805,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F11_PATH,0.5,5336,41.81,0.0666,1.156,380.53,0.0,1273,0.2978,1.825,0.8,0.0616,0.0356,0.0976,-0.0064,-0.0794,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F11_PATH,0.8,5336,41.81,0.0534,1.121,403.82,0.0,1273,0.2843,1.759,0.8,0.0484,0.0222,0.0846,-0.0196,-0.0926,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F11_PATH,1.0,5336,41.81,0.0437,1.097,403.82,0.0,1273,0.2664,1.679,0.8,0.0387,0.0124,0.0751,-0.0293,-0.1023,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F11_PATH,1.5,5336,41.81,0.0239,1.051,424.62,0.0,1273,0.2477,1.602,0.8,0.0189,-0.0078,0.0555,-0.0491,-0.1221,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F12_MOM,0.0,1924,40.75,-0.0519,0.902,204.09,0.0,473,0.1293,1.274,-0.26,-0.0569,-0.1056,0.0017,-0.1249,-0.1979,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F12_MOM,0.5,1924,40.75,0.0484,1.112,173.21,0.0,473,0.2278,1.609,-0.26,0.0434,-0.0029,0.0997,-0.0246,-0.0976,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F12_MOM,0.8,1924,40.75,0.0354,1.08,173.21,0.0,473,0.2151,1.557,-0.26,0.0304,-0.0162,0.087,-0.0376,-0.1106,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F12_MOM,1.0,1924,40.75,0.0262,1.058,173.21,0.0,473,0.2088,1.532,-0.26,0.0212,-0.0256,0.0781,-0.0468,-0.1198,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,SINGLE,F12_MOM,1.5,1924,40.75,0.0071,1.015,187.11,0.0,473,0.1811,1.431,-0.26,0.0021,-0.0453,0.0594,-0.0659,-0.1389,41.01,0.005,41.01,-0.074
SHORT_COVERING,SINGLE,F1_CPOS75,0.0,705,35.04,-0.0446,0.937,67.03,0.0,147,0.0136,1.02,0.37,-0.0846,-0.1555,0.0664,-0.1176,-0.1906,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS75,0.5,705,35.04,0.0928,1.164,67.03,0.0,147,0.135,1.241,0.37,0.0528,-0.0136,0.1992,0.0198,-0.0532,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS75,0.8,705,35.04,0.073,1.124,67.03,0.0,147,0.1146,1.198,0.37,0.033,-0.0342,0.1801,-0.0,-0.073,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS75,1.0,705,35.04,0.066,1.111,67.03,0.0,147,0.1146,1.198,0.37,0.026,-0.0414,0.1734,-0.007,-0.08,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS75,1.5,705,35.04,0.0368,1.059,67.03,0.0,147,0.0902,1.149,0.37,-0.0032,-0.0716,0.1452,-0.0362,-0.1092,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS80,0.0,458,36.9,0.0324,1.047,28.01,0.0,107,0.0307,1.045,2.23,-0.0076,-0.1092,0.174,-0.0406,-0.1136,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS80,0.5,458,36.9,0.1646,1.297,28.01,0.0,107,0.1671,1.303,2.23,0.1246,0.0289,0.3003,0.0916,0.0186,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS80,0.8,458,36.9,0.1518,1.267,28.01,0.0,107,0.1577,1.281,2.23,0.1118,0.0155,0.288,0.0788,0.0058,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS80,1.0,458,36.9,0.1392,1.24,28.01,0.0,107,0.1506,1.265,2.23,0.0992,0.0023,0.2761,0.0662,-0.0068,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F1_CPOS80,1.5,458,36.9,0.1132,1.187,28.01,0.0,107,0.1242,1.209,2.23,0.0732,-0.0249,0.2513,0.0402,-0.0328,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS70,0.0,2167,35.49,-0.0385,0.944,131.42,0.0,420,0.0649,1.097,0.82,-0.0785,-0.1011,0.0242,-0.1115,-0.1845,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS70,0.5,2167,35.49,0.0979,1.176,94.01,0.0,420,0.211,1.406,0.82,0.0579,0.0379,0.1579,0.0249,-0.0481,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS70,0.8,2167,35.49,0.0802,1.14,97.4,0.0,420,0.2023,1.383,0.82,0.0402,0.0198,0.1406,0.0072,-0.0658,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS70,1.0,2167,35.49,0.0686,1.117,104.21,0.0,420,0.1904,1.352,0.82,0.0286,0.0079,0.1292,-0.0044,-0.0774,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS70,1.5,2167,35.49,0.0402,1.065,104.21,0.0,420,0.1556,1.27,0.82,0.0002,-0.021,0.1013,-0.0328,-0.1058,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS80,0.0,1105,36.2,-0.0238,0.965,88.61,0.0,217,0.1514,1.24,1.53,-0.0638,-0.1112,0.0637,-0.0968,-0.1698,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS80,0.5,1105,36.2,0.109,1.199,67.3,0.0,217,0.3105,1.659,1.53,0.069,0.0252,0.1928,0.036,-0.037,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS80,0.8,1105,36.2,0.0908,1.161,67.3,0.0,217,0.2779,1.552,1.53,0.0508,0.0065,0.1752,0.0178,-0.0552,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS80,1.0,1105,36.2,0.0794,1.138,67.3,0.0,217,0.2687,1.524,1.53,0.0394,-0.0053,0.164,0.0064,-0.0666,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F2_RS80,1.5,1105,36.2,0.0524,1.087,67.3,0.0,217,0.239,1.44,1.53,0.0124,-0.033,0.1378,-0.0206,-0.0936,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F3_SECTOR,0.0,3746,35.29,-0.039,0.944,178.33,0.0,706,0.0139,1.02,0.62,-0.079,-0.0867,0.0088,-0.112,-0.185,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F3_SECTOR,0.5,3746,35.29,0.0974,1.174,178.33,0.0,706,0.1703,1.324,0.62,0.0574,0.0516,0.1432,0.0244,-0.0486,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F3_SECTOR,0.8,3746,35.29,0.0794,1.137,178.33,0.0,706,0.1513,1.278,0.62,0.0394,0.0333,0.1254,0.0064,-0.0666,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F3_SECTOR,1.0,3746,35.29,0.0679,1.115,178.33,0.0,706,0.1373,1.246,0.62,0.0279,0.0217,0.1141,-0.0051,-0.0781,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F3_SECTOR,1.5,3746,35.29,0.0398,1.064,178.33,0.0,706,0.0967,1.161,0.62,-0.0002,-0.0069,0.0865,-0.0332,-0.1062,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL15,0.0,2850,33.96,-0.0726,0.898,236.45,0.0,538,-0.0881,0.878,-0.71,-0.1126,-0.1274,-0.0179,-0.1456,-0.2186,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL15,0.5,2850,33.96,0.0667,1.116,228.14,0.0,538,0.0976,1.183,-0.71,0.0267,0.0141,0.1192,-0.0063,-0.0793,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL15,0.8,2850,33.96,0.0492,1.083,234.62,0.0,538,0.0596,1.104,-0.71,0.0092,-0.0037,0.102,-0.0238,-0.0968,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL15,1.0,2850,33.96,0.0363,1.06,234.62,0.0,538,0.0447,1.076,-0.71,-0.0037,-0.0168,0.0894,-0.0367,-0.1097,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL15,1.5,2850,33.96,0.0092,1.014,236.45,0.0,538,0.0151,1.024,-0.71,-0.0308,-0.0443,0.0627,-0.0638,-0.1368,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL20,0.0,1489,33.11,-0.0878,0.878,143.27,0.0,293,-0.0816,0.887,-1.56,-0.1278,-0.1634,-0.0123,-0.1608,-0.2338,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL20,0.5,1489,33.11,0.054,1.093,137.15,0.0,293,0.1036,1.192,-1.56,0.014,-0.0185,0.1265,-0.019,-0.092,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL20,0.8,1489,33.11,0.0346,1.058,141.65,0.0,293,0.0608,1.105,-1.56,-0.0054,-0.0384,0.1075,-0.0384,-0.1114,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL20,1.0,1489,33.11,0.0211,1.034,141.65,0.0,293,0.0472,1.079,-1.56,-0.0189,-0.0522,0.0944,-0.0519,-0.1249,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F4_VOL20,1.5,1489,33.11,-0.0056,0.991,143.27,0.0,293,0.0153,1.024,-1.56,-0.0456,-0.0795,0.0683,-0.0786,-0.1516,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F5_MTF,0.0,4095,35.29,-0.0367,0.947,236.22,0.0,768,-0.0067,0.99,0.62,-0.0767,-0.0824,0.009,-0.1097,-0.1827,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F5_MTF,0.5,4095,35.29,0.0991,1.176,236.22,0.0,768,0.1575,1.303,0.62,0.0591,0.0552,0.1429,0.0261,-0.0469,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F5_MTF,0.8,4095,35.29,0.0814,1.141,236.22,0.0,768,0.1256,1.228,0.62,0.0414,0.0373,0.1256,0.0084,-0.0646,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F5_MTF,1.0,4095,35.29,0.07,1.119,236.22,0.0,768,0.1088,1.191,0.62,0.03,0.0258,0.1143,-0.003,-0.076,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F5_MTF,1.5,4095,35.29,0.0426,1.069,236.22,0.0,768,0.0773,1.129,0.62,0.0026,-0.0021,0.0873,-0.0304,-0.1034,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F7_VOLCOMP,0.0,3771,34.47,-0.0562,0.92,265.64,0.0,696,-0.0551,0.922,-0.2,-0.0962,-0.1037,-0.0087,-0.1292,-0.2022,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F7_VOLCOMP,0.5,3771,34.47,0.0809,1.143,265.64,0.0,696,0.1244,1.237,-0.2,0.0409,0.0353,0.1264,0.0079,-0.0651,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F7_VOLCOMP,0.8,3771,34.47,0.0625,1.107,265.64,0.0,696,0.0885,1.158,-0.2,0.0225,0.0166,0.1083,-0.0105,-0.0835,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F7_VOLCOMP,1.0,3771,34.47,0.0526,1.088,265.64,0.0,696,0.0885,1.158,-0.2,0.0126,0.0066,0.0986,-0.0204,-0.0934,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F7_VOLCOMP,1.5,3771,34.47,0.0247,1.04,265.64,0.0,696,0.043,1.071,-0.2,-0.0153,-0.0217,0.0711,-0.0483,-0.1213,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F8_CLEANGAP,0.0,2798,36.17,-0.0173,0.975,152.14,0.0,542,0.0419,1.062,1.5,-0.0573,-0.0729,0.0384,-0.0903,-0.1633,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F8_CLEANGAP,0.5,2798,36.17,0.1166,1.209,152.14,0.0,542,0.2015,1.39,1.5,0.0766,0.0633,0.17,0.0436,-0.0294,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F8_CLEANGAP,0.8,2798,36.17,0.0989,1.172,152.14,0.0,542,0.1704,1.311,1.5,0.0589,0.0453,0.1526,0.0259,-0.0471,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F8_CLEANGAP,1.0,2798,36.17,0.0883,1.151,152.14,0.0,542,0.1593,1.285,1.5,0.0483,0.0344,0.1422,0.0153,-0.0577,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F8_CLEANGAP,1.5,2798,36.17,0.0621,1.101,152.14,0.0,542,0.1288,1.218,1.5,0.0221,0.0078,0.1164,-0.0109,-0.0839,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F9_EARLY,0.0,3081,34.47,-0.07,0.901,222.83,0.0,555,-0.0674,0.904,-0.2,-0.11,-0.1223,-0.0176,-0.143,-0.216,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F9_EARLY,0.5,3081,34.47,0.0692,1.121,222.19,0.0,555,0.102,1.192,-0.2,0.0292,0.019,0.1194,-0.0038,-0.0768,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F9_EARLY,0.8,3081,34.47,0.0511,1.087,222.19,0.0,555,0.0791,1.143,-0.2,0.0111,0.0006,0.1016,-0.0219,-0.0949,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F9_EARLY,1.0,3081,34.47,0.0418,1.07,222.19,0.0,555,0.0773,1.139,-0.2,0.0018,-0.0088,0.0925,-0.0312,-0.1042,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F9_EARLY,1.5,3081,34.47,0.0121,1.019,222.19,0.0,555,0.0249,1.041,-0.2,-0.0279,-0.039,0.0632,-0.0609,-0.1339,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F10_BODY,0.0,1513,35.82,-0.0276,0.96,100.61,0.0,308,0.0228,1.035,1.15,-0.0676,-0.103,0.0479,-0.1006,-0.1736,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F10_BODY,0.5,1513,35.82,0.1076,1.193,100.61,0.0,308,0.1749,1.346,1.15,0.0676,0.0353,0.18,0.0346,-0.0384,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F10_BODY,0.8,1513,35.82,0.0909,1.158,100.61,0.0,308,0.1429,1.266,1.15,0.0509,0.0182,0.1637,0.0179,-0.0551,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F10_BODY,1.0,1513,35.82,0.0796,1.136,100.61,0.0,308,0.1266,1.229,1.15,0.0396,0.0066,0.1526,0.0066,-0.0664,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F10_BODY,1.5,1513,35.82,0.0533,1.087,100.61,0.0,308,0.0918,1.156,1.15,0.0133,-0.0204,0.127,-0.0197,-0.0927,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F11_PATH,0.0,3470,34.5,-0.0569,0.919,208.14,0.0,645,-0.0687,0.903,-0.17,-0.0969,-0.1063,-0.0074,-0.1299,-0.2029,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F11_PATH,0.5,3470,34.5,0.0797,1.14,194.68,0.0,645,0.1135,1.215,-0.17,0.0397,0.0323,0.1271,0.0067,-0.0663,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F11_PATH,0.8,3470,34.5,0.0618,1.106,194.68,0.0,645,0.0845,1.151,-0.17,0.0218,0.0141,0.1096,-0.0112,-0.0842,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F11_PATH,1.0,3470,34.5,0.0507,1.085,194.68,0.0,645,0.0675,1.117,-0.17,0.0107,0.0028,0.0987,-0.0223,-0.0953,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F11_PATH,1.5,3470,34.5,0.0232,1.037,194.68,0.0,645,0.036,1.059,-0.17,-0.0168,-0.0251,0.0715,-0.0498,-0.1228,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F12_MOM,0.0,1270,34.33,-0.068,0.904,131.5,0.0,248,-0.0312,0.955,-0.34,-0.108,-0.1497,0.0137,-0.141,-0.214,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F12_MOM,0.5,1270,34.33,0.0711,1.125,131.5,0.0,248,0.1198,1.222,-0.34,0.0311,-0.0072,0.1495,-0.0019,-0.0749,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F12_MOM,0.8,1270,34.33,0.0536,1.092,131.5,0.0,248,0.0964,1.171,-0.34,0.0136,-0.0252,0.1324,-0.0194,-0.0924,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F12_MOM,1.0,1270,34.33,0.0402,1.067,131.5,0.0,248,0.0722,1.123,-0.34,0.0002,-0.0389,0.1194,-0.0328,-0.1058,34.67,0.04,34.67,-0.068
SHORT_COVERING,SINGLE,F12_MOM,1.5,1270,34.33,0.014,1.022,131.5,0.0,248,0.0457,1.075,-0.34,-0.026,-0.0658,0.0939,-0.059,-0.132,34.67,0.04,34.67,-0.068
MULTITF_1H,SINGLE,F1_CPOS75,0.0,678,36.43,-0.0303,0.954,72.84,0.0,492,-0.0187,0.971,-0.15,-0.1113,-0.1382,0.0776,-0.0828,-0.1353,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS75,0.5,678,36.43,0.1105,1.215,52.74,0.0,492,0.1197,1.236,-0.15,0.0295,0.0075,0.2135,0.058,0.0055,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS75,0.8,678,36.43,0.0914,1.171,57.73,0.0,492,0.0994,1.188,-0.15,0.0104,-0.0124,0.1951,0.0389,-0.0136,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS75,1.0,678,36.43,0.0796,1.146,61.73,0.0,492,0.0872,1.161,-0.15,-0.0014,-0.0247,0.1838,0.0271,-0.0254,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS75,1.5,678,36.43,0.0471,1.082,61.73,0.0,492,0.0567,1.099,-0.15,-0.0339,-0.0583,0.1525,-0.0054,-0.0579,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS80,0.0,438,37.44,-0.0246,0.962,33.71,0.0,326,-0.036,0.945,0.86,-0.1056,-0.1588,0.1095,-0.0771,-0.1296,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS80,0.5,438,37.44,0.1137,1.221,24.75,0.0,326,0.0916,1.173,0.86,0.0327,-0.0144,0.2418,0.0612,0.0087,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS80,0.8,438,37.44,0.0954,1.179,28.33,0.0,326,0.0762,1.14,0.86,0.0144,-0.0336,0.2244,0.0429,-0.0096,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS80,1.0,438,37.44,0.084,1.154,28.33,0.0,326,0.0609,1.109,0.86,0.003,-0.0456,0.2136,0.0315,-0.021,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F1_CPOS80,1.5,438,37.44,0.0549,1.096,28.33,0.0,326,0.0371,1.063,0.86,-0.0261,-0.076,0.1857,0.0024,-0.0501,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS70,0.0,2100,37.24,-0.0516,0.921,208.14,0.0,1473,-0.0488,0.925,0.66,-0.1326,-0.112,0.0087,-0.1041,-0.1566,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS70,0.5,2100,37.24,0.0832,1.16,150.58,0.0,1473,0.0889,1.173,0.66,0.0022,0.0254,0.141,0.0307,-0.0218,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS70,0.8,2100,37.24,0.0647,1.12,150.58,0.0,1473,0.0712,1.134,0.66,-0.0163,0.0065,0.1229,0.0122,-0.0403,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS70,1.0,2100,37.24,0.0526,1.096,150.58,0.0,1473,0.0575,1.106,0.66,-0.0284,-0.0058,0.1111,0.0001,-0.0524,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS70,1.5,2100,37.24,0.0217,1.037,155.32,0.0,1473,0.027,1.047,0.66,-0.0593,-0.0374,0.0808,-0.0308,-0.0833,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS80,0.0,1066,36.77,-0.064,0.903,124.23,0.0,750,-0.0239,0.963,0.19,-0.145,-0.1487,0.0208,-0.1165,-0.169,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS80,0.5,1066,36.77,0.0721,1.138,93.78,0.0,750,0.1129,1.222,0.19,-0.0089,-0.0091,0.1533,0.0196,-0.0329,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS80,0.8,1066,36.77,0.0533,1.098,94.78,0.0,750,0.0929,1.176,0.19,-0.0277,-0.0284,0.1351,0.0008,-0.0517,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS80,1.0,1066,36.77,0.0411,1.074,94.78,0.0,750,0.0809,1.15,0.19,-0.0399,-0.041,0.1232,-0.0114,-0.0639,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F2_RS80,1.5,1066,36.77,0.0102,1.017,94.78,0.0,750,0.0516,1.091,0.19,-0.0708,-0.0728,0.0931,-0.0423,-0.0948,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F3_SECTOR,0.0,3604,37.65,-0.0375,0.942,274.25,0.0,2517,-0.0333,0.947,1.07,-0.1185,-0.0835,0.0084,-0.09,-0.1425,36.58,0.081,36.58,-0.028
MULTITF_1H,SINGLE,F3_SECTOR,0.5,3604,37.65,0.0961,1.189,189.71,0.0,2517,0.0997,1.199,1.07,0.0151,0.0522,0.1401,0.0436,-0.0089,36.58,0.081,36.58,-0.028
