scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
ACCUMULATION_VCP,TRIPLE,F4F7F10_VOL_COMP_BODY,0.0,649,41.29,-0.0014,0.997,31.8,0.0,168,0.229,1.584,0.53,-0.0224,-0.0939,0.0911,-0.0769,-0.1524,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F4F7F10_VOL_COMP_BODY,0.5,649,41.29,0.0909,1.218,31.8,0.0,168,0.3454,2.254,0.53,0.0699,0.0023,0.1796,0.0154,-0.0601,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F4F7F10_VOL_COMP_BODY,1.0,649,41.29,0.0674,1.153,31.8,0.0,168,0.2912,1.884,0.53,0.0464,-0.0224,0.1571,-0.0081,-0.0836,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F4F7F10_VOL_COMP_BODY,1.5,649,41.29,0.044,1.095,31.8,0.0,168,0.2674,1.757,0.53,0.023,-0.0468,0.1348,-0.0315,-0.107,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.0,446,39.01,-0.0499,0.905,35.7,0.0,121,0.0553,1.132,-1.75,-0.0709,-0.1604,0.0606,-0.1254,-0.2009,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.5,446,39.01,0.0476,1.112,21.2,0.0,121,0.1715,1.569,-1.75,0.0266,-0.0582,0.1535,-0.0279,-0.1034,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.0,446,39.01,0.0256,1.057,21.2,0.0,121,0.1101,1.303,-1.75,0.0046,-0.0814,0.1326,-0.0499,-0.1254,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.5,446,39.01,0.0007,1.001,29.04,0.0,121,0.0973,1.259,-1.75,-0.0203,-0.1076,0.109,-0.0748,-0.1503,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F3F4F12_SEC_VOL_MOM,0.0,849,40.75,-0.0181,0.965,60.55,0.0,227,0.2555,1.706,-0.01,-0.0391,-0.0996,0.0634,-0.0936,-0.1691,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F3F4F12_SEC_VOL_MOM,0.5,849,40.75,0.0793,1.188,39.12,0.0,227,0.356,2.362,-0.01,0.0583,0.0013,0.1572,0.0038,-0.0717,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F3F4F12_SEC_VOL_MOM,1.0,849,40.75,0.0562,1.126,39.12,0.0,227,0.308,1.995,-0.01,0.0352,-0.0227,0.1351,-0.0193,-0.0948,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F3F4F12_SEC_VOL_MOM,1.5,849,40.75,0.0317,1.067,39.12,0.0,227,0.2835,1.849,-0.01,0.0107,-0.0482,0.1115,-0.0438,-0.1193,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F2F6_CPOS_RS_BRD,0.0,329,42.55,-0.0681,0.865,38.22,0.0,106,-0.0023,0.995,1.79,-0.0891,-0.1886,0.0524,-0.1436,-0.2191,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F2F6_CPOS_RS_BRD,0.5,329,42.55,0.0258,1.062,34.06,0.0,106,0.0923,1.279,1.79,0.0048,-0.0892,0.1407,-0.0497,-0.1252,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F2F6_CPOS_RS_BRD,1.0,329,42.55,0.0089,1.021,35.05,0.0,106,0.0735,1.21,1.79,-0.0121,-0.1071,0.1249,-0.0666,-0.1421,40.76,0.021,40.76,-0.053
ACCUMULATION_VCP,TRIPLE,F1F2F6_CPOS_RS_BRD,1.5,329,42.55,-0.0104,0.977,35.15,0.0,106,0.0541,1.146,1.79,-0.0314,-0.1275,0.1068,-0.0859,-0.1614,40.76,0.021,40.76,-0.053
EOD_BREAKOUT,PAIR,F1F2_CPOS_RS70,0.0,360,41.39,-0.0194,0.963,40.16,0.0,93,0.2916,1.656,0.38,-0.0244,-0.1473,0.1085,-0.0924,-0.1654,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F2_CPOS_RS70,0.5,360,41.39,0.0722,1.166,31.8,0.0,93,0.3671,1.995,0.38,0.0672,-0.0507,0.1951,-0.0008,-0.0738,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F2_CPOS_RS70,1.0,360,41.39,0.0499,1.109,36.41,0.0,93,0.3524,1.919,0.38,0.0449,-0.0743,0.1741,-0.0231,-0.0961,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F2_CPOS_RS70,1.5,360,41.39,0.0395,1.084,40.16,0.0,93,0.3417,1.866,0.38,0.0345,-0.0852,0.1642,-0.0335,-0.1065,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F3_CPOS_SEC,0.0,650,42.15,0.0106,1.021,43.87,0.0,172,0.255,1.579,1.14,0.0056,-0.0839,0.1051,-0.0624,-0.1354,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F3_CPOS_SEC,0.5,650,42.15,0.1169,1.29,30.11,0.0,172,0.3575,2.058,1.14,0.1119,0.0272,0.2067,0.0439,-0.0291,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F3_CPOS_SEC,1.0,650,42.15,0.0936,1.219,41.1,0.0,172,0.3332,1.92,1.14,0.0886,0.0027,0.1844,0.0206,-0.0524,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F3_CPOS_SEC,1.5,650,42.15,0.0726,1.162,41.63,0.0,172,0.3042,1.777,1.14,0.0676,-0.0192,0.1644,-0.0004,-0.0734,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F4_CPOS_VOL15,0.0,461,43.17,0.0373,1.076,48.68,0.0,115,0.1834,1.406,2.16,0.0323,-0.0752,0.1499,-0.0357,-0.1087,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F4_CPOS_VOL15,0.5,461,43.17,0.1371,1.351,42.75,0.0,115,0.2934,1.859,2.16,0.1321,0.03,0.2442,0.0641,-0.0089,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F4_CPOS_VOL15,1.0,461,43.17,0.115,1.278,46.75,0.0,115,0.2673,1.727,2.16,0.11,0.0065,0.2234,0.042,-0.031,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F4_CPOS_VOL15,1.5,461,43.17,0.0943,1.217,46.75,0.0,115,0.2326,1.578,2.16,0.0893,-0.0153,0.2039,0.0213,-0.0517,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F7_CPOS_COMP,0.0,602,43.69,0.0374,1.076,41.03,0.0,160,0.2909,1.703,2.68,0.0324,-0.061,0.1357,-0.0356,-0.1086,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F7_CPOS_COMP,0.5,602,43.69,0.1328,1.333,38.57,0.0,160,0.3739,2.13,2.68,0.1278,0.039,0.2266,0.0598,-0.0132,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F7_CPOS_COMP,1.0,602,43.69,0.1117,1.266,39.81,0.0,160,0.3591,2.039,2.68,0.1067,0.0168,0.2066,0.0387,-0.0343,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F7_CPOS_COMP,1.5,602,43.69,0.0952,1.218,41.03,0.0,160,0.336,1.911,2.68,0.0902,-0.0005,0.1908,0.0222,-0.0508,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F12_CPOS_MOM,0.0,665,43.46,0.0332,1.067,54.23,0.0,176,0.2757,1.64,2.45,0.0282,-0.0605,0.127,-0.0398,-0.1128,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F12_CPOS_MOM,0.5,665,43.46,0.1299,1.325,40.71,0.0,176,0.3713,2.107,2.45,0.1249,0.0405,0.2193,0.0569,-0.0161,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F12_CPOS_MOM,1.0,665,43.46,0.1106,1.264,48.66,0.0,176,0.3476,1.968,2.45,0.1056,0.0203,0.2009,0.0376,-0.0354,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F12_CPOS_MOM,1.5,665,43.46,0.0901,1.205,52.48,0.0,176,0.3192,1.824,2.45,0.0851,-0.0012,0.1813,0.0171,-0.0559,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F3_RS_SEC,0.0,1797,41.35,-0.0465,0.912,206.47,0.0,424,0.2114,1.461,0.34,-0.0515,-0.1017,0.0087,-0.1195,-0.1925,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F3_RS_SEC,0.5,1797,41.35,0.0536,1.125,189.45,0.0,424,0.3152,1.89,0.34,0.0486,0.0009,0.1063,-0.0194,-0.0924,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F3_RS_SEC,1.0,1797,41.35,0.0301,1.067,206.47,0.0,424,0.292,1.773,0.34,0.0251,-0.0232,0.0834,-0.0429,-0.1159,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F3_RS_SEC,1.5,1797,41.35,0.0104,1.022,206.47,0.0,424,0.2617,1.642,0.34,0.0054,-0.0434,0.0642,-0.0626,-0.1356,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F4_RS_VOL15,0.0,1347,38.83,-0.0813,0.85,187.33,0.0,323,0.0501,1.099,-2.18,-0.0863,-0.1452,-0.0174,-0.1543,-0.2273,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F4_RS_VOL15,0.5,1347,38.83,0.0202,1.046,146.82,0.0,323,0.1686,1.435,-2.18,0.0152,-0.0409,0.0814,-0.0528,-0.1258,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F4_RS_VOL15,1.0,1347,38.83,-0.0032,0.993,160.16,0.0,323,0.1431,1.347,-2.18,-0.0082,-0.0651,0.0586,-0.0762,-0.1492,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F2F4_RS_VOL15,1.5,1347,38.83,-0.0244,0.95,163.02,0.0,323,0.1177,1.268,-2.18,-0.0294,-0.0868,0.038,-0.0974,-0.1704,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F4_SEC_VOL15,0.0,2355,41.83,-0.0368,0.929,187.55,0.0,532,0.091,1.186,0.82,-0.0418,-0.0849,0.0113,-0.1098,-0.1828,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F4_SEC_VOL15,0.5,2355,41.83,0.0645,1.154,150.85,0.0,532,0.2125,1.576,0.82,0.0595,0.0187,0.1104,-0.0085,-0.0815,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F4_SEC_VOL15,1.0,2355,41.83,0.0413,1.093,158.78,0.0,532,0.1768,1.437,0.82,0.0363,-0.0052,0.0877,-0.0317,-0.1047,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F4_SEC_VOL15,1.5,2355,41.83,0.0204,1.044,161.74,0.0,532,0.1533,1.358,0.82,0.0154,-0.0265,0.0673,-0.0526,-0.1256,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F6_SEC_BREADTH,0.0,4371,42.96,-0.0342,0.934,333.22,0.0,1013,0.1909,1.404,1.95,-0.0392,-0.0693,0.0009,-0.1072,-0.1802,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F6_SEC_BREADTH,0.5,4371,42.96,0.063,1.15,299.45,0.0,1013,0.2949,1.801,1.95,0.058,0.0295,0.0965,-0.01,-0.083,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F6_SEC_BREADTH,1.0,4371,42.96,0.0402,1.091,327.38,0.0,1013,0.279,1.726,1.95,0.0352,0.0063,0.0741,-0.0328,-0.1058,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F3F6_SEC_BREADTH,1.5,4371,42.96,0.0214,1.046,329.56,0.0,1013,0.2604,1.647,1.95,0.0164,-0.0128,0.0557,-0.0516,-0.1246,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F7_VOL_COMP,0.0,2391,39.94,-0.0726,0.865,252.67,0.0,537,0.0598,1.12,-1.07,-0.0776,-0.1204,-0.0249,-0.1456,-0.2186,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F7_VOL_COMP,0.5,2391,39.94,0.0315,1.072,222.97,0.0,537,0.1708,1.443,-1.07,0.0265,-0.0141,0.077,-0.0415,-0.1145,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F7_VOL_COMP,1.0,2391,39.94,0.0083,1.018,227.13,0.0,537,0.1472,1.36,-1.07,0.0033,-0.0378,0.0544,-0.0647,-0.1377,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F7_VOL_COMP,1.5,2391,39.94,-0.0135,0.972,228.13,0.0,537,0.123,1.284,-1.07,-0.0185,-0.06,0.0331,-0.0865,-0.1595,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F5F6_MTF_BREADTH,0.0,4741,42.19,-0.0494,0.907,460.24,0.0,1121,0.1396,1.281,1.18,-0.0544,-0.0832,-0.0155,-0.1224,-0.1954,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F5F6_MTF_BREADTH,0.5,4741,42.19,0.0494,1.115,372.41,0.0,1121,0.2384,1.6,1.18,0.0444,0.017,0.0818,-0.0236,-0.0966,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F5F6_MTF_BREADTH,1.0,4741,42.19,0.0262,1.058,415.41,0.0,1121,0.2206,1.531,1.18,0.0212,-0.0066,0.059,-0.0468,-0.1198,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F5F6_MTF_BREADTH,1.5,4741,42.19,0.006,1.013,459.57,0.0,1121,0.1974,1.45,1.18,0.001,-0.0271,0.0391,-0.067,-0.14,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F7F10_COMP_BODY,0.0,1296,41.67,-0.0348,0.935,114.91,0.0,314,0.1633,1.354,0.66,-0.0398,-0.1012,0.0316,-0.1078,-0.1808,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F7F10_COMP_BODY,0.5,1296,41.67,0.066,1.153,100.38,0.0,314,0.2665,1.742,0.66,0.061,0.0025,0.1294,-0.007,-0.08,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F7F10_COMP_BODY,1.0,1296,41.67,0.0428,1.094,114.91,0.0,314,0.245,1.644,0.66,0.0378,-0.0214,0.107,-0.0302,-0.1032,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F7F10_COMP_BODY,1.5,1296,41.67,0.0236,1.05,114.91,0.0,314,0.2226,1.552,0.66,0.0186,-0.0412,0.0884,-0.0494,-0.1224,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F10F12_BODY_MOM,0.0,1428,41.88,-0.0348,0.934,131.08,0.0,352,0.2057,1.45,0.87,-0.0398,-0.0975,0.0279,-0.1078,-0.1808,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F10F12_BODY_MOM,0.5,1428,41.88,0.0626,1.147,109.09,0.0,352,0.3073,1.864,0.87,0.0576,0.0026,0.1226,-0.0104,-0.0834,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F10F12_BODY_MOM,1.0,1428,41.88,0.0429,1.096,109.09,0.0,352,0.2906,1.781,0.87,0.0379,-0.0176,0.1035,-0.0301,-0.1031,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F10F12_BODY_MOM,1.5,1428,41.88,0.0245,1.053,115.84,0.0,352,0.2651,1.666,0.87,0.0195,-0.0367,0.0856,-0.0485,-0.1215,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F10_CPOS_BODY,0.0,1107,42.82,0.0096,1.019,75.56,0.0,284,0.2235,1.504,1.81,0.0046,-0.0627,0.082,-0.0634,-0.1364,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F10_CPOS_BODY,0.5,1107,42.82,0.1096,1.267,50.61,0.0,284,0.3279,1.967,1.81,0.1046,0.0405,0.1786,0.0366,-0.0364,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F10_CPOS_BODY,1.0,1107,42.82,0.0868,1.2,68.39,0.0,284,0.2978,1.807,1.81,0.0818,0.017,0.1567,0.0138,-0.0592,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F10_CPOS_BODY,1.5,1107,42.82,0.0689,1.153,69.92,0.0,284,0.2732,1.694,1.81,0.0639,-0.0015,0.1394,-0.0041,-0.0771,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F6F12_BRD_MOM,0.0,1451,41.83,-0.0455,0.913,157.18,0.0,363,0.1129,1.237,0.82,-0.0505,-0.1065,0.0156,-0.1185,-0.1915,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F6F12_BRD_MOM,0.5,1451,41.83,0.0486,1.114,147.6,0.0,363,0.2069,1.54,0.82,0.0436,-0.0099,0.1071,-0.0244,-0.0974,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F6F12_BRD_MOM,1.0,1451,41.83,0.0278,1.062,150.69,0.0,363,0.1897,1.474,0.82,0.0228,-0.0313,0.0868,-0.0452,-0.1182,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F6F12_BRD_MOM,1.5,1451,41.83,0.0118,1.025,150.69,0.0,363,0.1757,1.424,0.82,0.0068,-0.0477,0.0713,-0.0612,-0.1342,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F6_CPOS_BRD,0.0,837,42.77,0.0042,1.008,56.18,0.0,220,0.228,1.518,1.76,-0.0008,-0.0781,0.0865,-0.0688,-0.1418,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F6_CPOS_BRD,0.5,837,42.77,0.0985,1.238,40.9,0.0,220,0.3143,1.887,1.76,0.0935,0.0197,0.1772,0.0255,-0.0475,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F6_CPOS_BRD,1.0,837,42.77,0.0773,1.178,49.65,0.0,220,0.3013,1.821,1.76,0.0723,-0.0023,0.1569,0.0043,-0.0687,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F6_CPOS_BRD,1.5,837,42.77,0.0632,1.141,56.18,0.0,220,0.2922,1.777,1.76,0.0582,-0.0169,0.1433,-0.0098,-0.0828,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F12_VOL_MOM,0.0,1298,39.98,-0.0562,0.895,149.62,0.0,316,0.0124,1.024,-1.03,-0.0612,-0.122,0.0096,-0.1292,-0.2022,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F12_VOL_MOM,0.5,1298,39.98,0.0477,1.11,109.51,0.0,316,0.1378,1.345,-1.03,0.0427,-0.0152,0.1105,-0.0253,-0.0983,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F12_VOL_MOM,1.0,1298,39.98,0.0255,1.056,112.26,0.0,316,0.1107,1.26,-1.03,0.0205,-0.038,0.0891,-0.0475,-0.1205,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F4F12_VOL_MOM,1.5,1298,39.98,0.0024,1.005,124.54,0.0,316,0.0759,1.165,-1.03,-0.0026,-0.0619,0.0666,-0.0706,-0.1436,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F9_CPOS_EARLY,0.0,472,44.92,0.0573,1.118,39.82,0.0,117,0.3092,1.802,3.91,0.0523,-0.0538,0.1685,-0.0157,-0.0887,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F9_CPOS_EARLY,0.5,472,44.92,0.1497,1.382,35.52,0.0,117,0.3922,2.297,3.91,0.1447,0.0435,0.2558,0.0767,0.0037,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F9_CPOS_EARLY,1.0,472,44.92,0.128,1.309,36.01,0.0,117,0.3661,2.114,3.91,0.123,0.0206,0.2353,0.055,-0.018,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,PAIR,F1F9_CPOS_EARLY,1.5,472,44.92,0.111,1.258,38.62,0.0,117,0.3405,1.961,3.91,0.106,0.0027,0.2193,0.038,-0.035,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F3_CPOS_RS_SEC,0.0,205,41.46,-0.0297,0.943,30.26,0.0,59,0.3234,1.769,0.45,-0.0347,-0.1958,0.1363,-0.1027,-0.1757,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F3_CPOS_RS_SEC,0.5,205,41.46,0.0655,1.154,29.18,0.0,59,0.3912,2.11,0.45,0.0605,-0.0935,0.2245,-0.0075,-0.0805,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F3_CPOS_RS_SEC,1.0,205,41.46,0.0448,1.1,30.26,0.0,59,0.3742,2.013,0.45,0.0398,-0.1157,0.2054,-0.0282,-0.1012,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F3_CPOS_RS_SEC,1.5,205,41.46,0.0263,1.056,30.26,0.0,59,0.3573,1.925,0.45,0.0213,-0.1357,0.1882,-0.0467,-0.1197,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.0,251,44.62,0.0765,1.165,17.6,0.0,69,0.2842,1.7,3.61,0.0715,-0.0754,0.2285,0.0035,-0.0695,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.5,251,44.62,0.1701,1.46,17.13,0.0,69,0.3843,2.257,3.61,0.1651,0.0255,0.3147,0.0971,0.0241,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.0,251,44.62,0.1505,1.387,17.6,0.0,69,0.3599,2.09,3.61,0.1455,0.0044,0.2967,0.0775,0.0045,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.5,251,44.62,0.1266,1.307,17.6,0.0,69,0.3309,1.921,3.61,0.1216,-0.0215,0.2748,0.0536,-0.0194,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F3F6_RS_SEC_BRD,0.0,1351,42.26,-0.0345,0.933,144.43,0.0,322,0.2643,1.591,1.25,-0.0395,-0.098,0.0289,-0.1075,-0.1805,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F3F6_RS_SEC_BRD,0.5,1351,42.26,0.0611,1.144,122.18,0.0,322,0.358,2.013,1.25,0.0561,0.0004,0.1218,-0.0119,-0.0849,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F3F6_RS_SEC_BRD,1.0,1351,42.26,0.0387,1.087,144.43,0.0,322,0.3487,1.961,1.25,0.0337,-0.0226,0.1001,-0.0343,-0.1073,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F2F3F6_RS_SEC_BRD,1.5,1351,42.26,0.021,1.045,144.43,0.0,322,0.3251,1.841,1.25,0.016,-0.0408,0.0829,-0.052,-0.125,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.0,274,41.97,0.0399,1.081,29.52,0.0,74,0.2061,1.446,0.96,0.0349,-0.1068,0.1865,-0.0331,-0.1061,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.5,274,41.97,0.1453,1.377,25.84,0.0,74,0.3265,1.955,0.96,0.1403,0.0063,0.2844,0.0723,-0.0007,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.0,274,41.97,0.1246,1.307,29.52,0.0,74,0.2902,1.768,0.96,0.1196,-0.016,0.2652,0.0516,-0.0214,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.5,274,41.97,0.0991,1.229,29.52,0.0,74,0.2632,1.65,0.96,0.0941,-0.0435,0.2416,0.0261,-0.0469,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.0,461,43.17,0.0373,1.076,48.68,0.0,115,0.1834,1.406,2.16,0.0323,-0.0752,0.1499,-0.0357,-0.1087,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.5,461,43.17,0.1371,1.351,42.75,0.0,115,0.2934,1.859,2.16,0.1321,0.03,0.2442,0.0641,-0.0089,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.0,461,43.17,0.115,1.278,46.75,0.0,115,0.2673,1.727,2.16,0.11,0.0065,0.2234,0.042,-0.031,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.5,461,43.17,0.0943,1.217,46.75,0.0,115,0.2326,1.578,2.16,0.0893,-0.0153,0.2039,0.0213,-0.0517,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F6F7_SEC_BRD_COMP,0.0,2401,42.9,-0.0304,0.941,207.87,0.0,560,0.1962,1.431,1.89,-0.0354,-0.0779,0.0171,-0.1034,-0.1764,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F6F7_SEC_BRD_COMP,0.5,2401,42.9,0.066,1.157,194.22,0.0,560,0.2964,1.835,1.89,0.061,0.0206,0.1115,-0.007,-0.08,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F6F7_SEC_BRD_COMP,1.0,2401,42.9,0.043,1.097,207.87,0.0,560,0.2797,1.752,1.89,0.038,-0.003,0.089,-0.03,-0.103,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F3F6F7_SEC_BRD_COMP,1.5,2401,42.9,0.0242,1.052,207.87,0.0,560,0.2601,1.664,1.89,0.0192,-0.0222,0.0706,-0.0488,-0.1218,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F4_CPOS_RS_VOL,0.0,153,41.18,0.023,1.044,23.43,0.0,42,0.1874,1.389,0.17,0.018,-0.1833,0.2292,-0.05,-0.123,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F4_CPOS_RS_VOL,0.5,153,41.18,0.127,1.302,16.27,0.0,42,0.2301,1.524,0.17,0.122,-0.0699,0.324,0.054,-0.019,41.01,0.005,41.01,-0.074
EOD_BREAKOUT,TRIPLE,F1F2F4_CPOS_RS_VOL,1.0,153,41.18,0.0985,1.219,20.03,0.0,42,0.2214,1.494,0.17,0.0935,-0.1012,0.2982,0.0255,-0.0475,41.01,0.005,41.01,-0.074
