symbol,pattern,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
POLICYBZR,WYCKOFF_SPRING_TYPE_2,2026-07-02,2026,OOS_2026,BULL,94.0,2134.86,2069.07,2233.55,3.08,0.88,1.71,0.12,LOSS,-1.0,12,-3.08,0.13,1.19,2026-07-20,2069.07,STOP_LOSS
POLICYBZR,WYCKOFF_SPRING_TYPE_2,2026-07-08,2026,OOS_2026,SIDEWAYS,88.0,2113.71,2069.07,2180.66,2.11,0.78,1.38,0.22,LOSS,-1.0,8,-2.11,0.67,1.28,2026-07-20,2069.07,STOP_LOSS
POLICYBZR,V_REVERSAL,2026-07-24,2026,OOS_2026,SIDEWAYS,79.0,2101.33,2030.42,2207.68,3.37,0.8,1.45,0.2,LOSS,-1.0,10,-3.37,0.59,1.15,2026-08-07,2030.42,STOP_LOSS
POWERGRID,SHAKEOUT_RECLAIM,2025-12-19,2025,VAL_2025,BEAR,88.0,260.53,251.7,273.76,3.39,0.92,1.45,0.08,LOSS,-1.0,15,-3.39,1.1,1.03,2026-01-11,251.7,STOP_LOSS
POWERGRID,SHAKEOUT_RECLAIM,2026-01-28,2026,OOS_2026,SIDEWAYS,87.0,256.92,248.01,270.27,3.47,0.86,1.36,0.14,LOSS,-1.0,3,-3.47,1.27,1.09,2026-02-01,248.01,STOP_LOSS
POWERGRID,MULTI_MONTH_BASE_BREAKOUT,2026-02-03,2026,OOS_2026,SIDEWAYS,93.0,280.06,267.67,298.64,4.42,0.88,3.09,0.12,WIN,1.5,9,6.64,1.69,0.02,2026-02-15,298.64,TARGET_1
POWERINDIA,V_REVERSAL,2025-10-30,2025,VAL_2025,SIDEWAYS,83.0,17933.0,16857.02,19546.97,6.0,0.84,1.64,0.16,WIN,1.5,3,9.0,2.51,0.61,2025-11-03,19546.97,TARGET_1
POWERINDIA,MULTI_MONTH_BASE_BREAKOUT,2025-11-07,2025,VAL_2025,SIDEWAYS,94.0,20863.0,20019.83,22127.75,4.04,0.93,1.89,0.07,WIN,1.5,9,6.06,1.88,0.0,2025-11-19,22127.75,TARGET_1
POWERINDIA,SHAKEOUT_RECLAIM,2025-12-09,2025,VAL_2025,SIDEWAYS,84.0,19500.0,18432.38,21101.43,5.47,0.81,1.56,0.19,LOSS,-1.0,7,-5.47,0.15,1.31,2025-12-17,18432.38,STOP_LOSS
POWERINDIA,SHAKEOUT_RECLAIM,2026-01-19,2026,OOS_2026,BEAR,85.0,16964.0,16030.44,18364.34,5.5,0.81,1.49,0.19,WIN,1.5,7,8.25,1.69,0.63,2026-01-28,18364.34,TARGET_1
POWERINDIA,V_REVERSAL,2026-04-09,2026,OOS_2026,BULL,85.0,27315.0,25676.1,29773.35,6.0,0.89,1.87,0.11,WIN,1.5,6,9.0,1.58,0.0,2026-04-19,29773.35,TARGET_1
POWERINDIA,SHAKEOUT_RECLAIM,2026-06-29,2026,OOS_2026,SIDEWAYS,93.0,34975.0,32876.5,38122.75,6.0,0.83,2.51,0.17,LOSS,-1.0,4,-6.0,0.26,2.18,2026-07-02,32876.5,STOP_LOSS
POWERINDIA,SHAKEOUT_RECLAIM,2026-07-06,2026,OOS_2026,BEAR,90.0,32360.0,30418.4,35272.4,6.0,0.93,1.62,0.07,LOSS,-0.19,20,-1.11,0.96,0.97,2026-08-02,32000.0,TIMEOUT_20D
POWERMECH,BULL_PENNANT,2025-11-14,2025,VAL_2025,BEAR,86.0,2416.7,2271.7,2634.2,6.0,0.94,1.75,0.06,LOSS,-1.0,6,-6.0,0.71,1.08,2025-11-23,2271.7,STOP_LOSS
POWERMECH,SHAKEOUT_RECLAIM,2026-02-09,2026,OOS_2026,SIDEWAYS,89.0,2200.0,2068.0,2398.0,6.0,0.87,1.56,0.13,LOSS,-1.0,5,-6.0,0.63,1.02,2026-02-15,2068.0,STOP_LOSS
POWERMECH,WYCKOFF_SPRING_TYPE_2,2026-02-18,2026,OOS_2026,SIDEWAYS,91.0,2178.5,2047.79,2374.57,6.0,0.75,2.37,0.25,LOSS,-1.0,8,-6.0,0.55,1.89,2026-03-01,2047.79,STOP_LOSS
POWERMECH,SHAKEOUT_RECLAIM,2026-03-18,2026,OOS_2026,SIDEWAYS,97.0,2033.7,1911.68,2216.73,6.0,0.89,2.39,0.11,LOSS,-1.0,3,-6.0,0.0,1.59,2026-03-22,1911.68,STOP_LOSS
POWERMECH,WYCKOFF_SPRING_TYPE_2,2026-04-10,2026,OOS_2026,SIDEWAYS,90.0,2261.6,2125.9,2465.15,6.0,0.83,2.73,0.17,WIN,1.5,5,9.0,1.64,0.66,2026-04-19,2465.15,TARGET_1
POWERMECH,BULL_FLAG,2026-05-05,2026,OOS_2026,BULL,90.0,2593.9,2438.27,2827.34,6.0,0.86,1.45,0.14,LOSS,-1.0,5,-6.0,0.33,1.34,2026-05-11,2438.27,STOP_LOSS
POWERMECH,HIGHER_LOW_REVERSAL,2026-06-12,2026,OOS_2026,BULL,93.0,2789.5,2622.13,3040.55,6.0,0.89,4.0,0.11,LOSS,-1.0,15,-6.0,1.3,1.04,2026-07-02,2622.13,STOP_LOSS
POWERMECH,WYCKOFF_SPRING_TYPE_2,2026-07-27,2026,OOS_2026,SIDEWAYS,96.0,2692.9,2531.33,2935.25,6.0,0.81,2.2,0.19,LOSS,-1.0,4,-6.0,0.04,1.05,2026-07-30,2531.33,STOP_LOSS
POONAWALLA,WYCKOFF_SPRING_TYPE_2,2025-05-15,2025,VAL_2025,BEAR,83.0,1283.06,1251.4,1330.56,2.47,0.93,1.35,0.07,WIN,1.5,3,3.7,1.65,0.0,2025-05-20,1330.56,TARGET_1
POONAWALLA,WYCKOFF_SPRING_TYPE_2,2025-07-14,2025,VAL_2025,SIDEWAYS,93.0,1268.24,1223.43,1335.45,3.53,0.94,1.82,0.06,WIN,1.5,20,5.3,1.73,0.46,2025-08-11,1335.45,TARGET_1
POONAWALLA,CUP_HANDLE,2026-02-09,2026,OOS_2026,BULL,88.0,1326.7,1274.81,1404.53,3.91,0.96,1.39,0.04,WIN,1.5,4,5.87,1.87,0.0,2026-02-13,1404.53,TARGET_1
POONAWALLA,BULL_FLAG,2026-03-04,2026,OOS_2026,BULL,88.0,1523.83,1432.4,1660.98,6.0,0.77,1.78,0.23,WIN,0.49,20,2.97,0.8,0.01,2026-04-01,1569.0283794005513,TIMEOUT_20D
POONAWALLA,BULL_FLAG,2026-06-16,2026,OOS_2026,BULL,82.0,1708.6,1649.75,1796.87,3.44,0.79,1.46,0.21,LOSS,-1.0,3,-3.44,0.03,1.08,2026-06-19,1649.75,STOP_LOSS
PREMIERENE,SHAKEOUT_RECLAIM,2025-12-11,2025,VAL_2025,BEAR,95.0,904.23,849.98,985.61,6.0,0.85,3.46,0.15,LOSS,-1.0,12,-6.0,0.66,1.17,2025-12-29,849.98,STOP_LOSS
PREMIERENE,SHAKEOUT_RECLAIM,2026-01-12,2026,OOS_2026,BEAR,95.0,745.05,704.99,805.14,5.38,0.85,3.64,0.15,LOSS,-1.0,9,-5.38,0.37,1.76,2026-01-22,704.99,STOP_LOSS
PREMIERENE,WYCKOFF_SPRING_TYPE_2,2026-03-11,2026,OOS_2026,SIDEWAYS,95.0,787.52,740.27,858.39,6.0,0.85,2.26,0.15,WIN,1.5,5,9.0,1.86,0.44,2026-03-17,858.39,TARGET_1
PREMIERENE,MULTI_MONTH_BASE_BREAKOUT,2026-03-18,2026,OOS_2026,BULL,97.0,868.96,823.8,936.7,5.2,0.9,2.31,0.1,WIN,1.5,8,7.8,1.6,0.57,2026-03-31,936.7,TARGET_1
PREMIERENE,BULL_FLAG,2026-04-01,2026,OOS_2026,BULL,95.0,937.01,880.79,1021.34,6.0,0.93,2.24,0.07,WIN,1.5,9,9.0,1.51,0.78,2026-04-15,1021.34,TARGET_1
PREMIERENE,WYCKOFF_SPRING_TYPE_2,2026-07-20,2026,OOS_2026,BULL,96.0,1086.4,1021.22,1184.17,6.0,0.87,2.08,0.13,LOSS,-1.0,2,-6.0,0.01,1.22,2026-07-21,1021.22,STOP_LOSS
PREMIERENE,WYCKOFF_SPRING_TYPE_2,2026-08-20,2026,OOS_2026,SIDEWAYS,86.0,1040.0,977.6,1133.6,6.0,0.77,1.48,0.23,LOSS,-1.0,6,-6.0,0.52,1.07,2026-08-27,977.6,STOP_LOSS
PREMIERENE,SHAKEOUT_RECLAIM,2026-08-28,2026,OOS_2026,BEAR,92.0,1014.0,968.33,1082.5,4.5,0.9,2.78,0.1,LOSS,-0.35,5,-1.58,0.32,0.41,2026-09-03,998.0,TIMEOUT_20D
PRESTIGE,SHAKEOUT_RECLAIM,2026-04-02,2026,OOS_2026,BEAR,95.0,1150.55,1083.19,1251.59,5.85,0.9,2.16,0.1,WIN,1.5,3,8.78,2.89,0.27,2026-04-07,1251.59,TARGET_1
PRESTIGE,V_REVERSAL,2026-06-16,2026,OOS_2026,BULL,86.0,1519.19,1428.04,1655.91,6.0,0.9,1.96,0.1,WIN,1.5,12,9.0,1.77,0.53,2026-07-01,1655.91,TARGET_1
PRESTIGE,BULL_FLAG,2026-07-01,2026,OOS_2026,BULL,89.0,1623.26,1525.86,1769.35,6.0,0.93,1.4,0.07,WIN,0.49,20,2.93,1.19,0.47,2026-07-28,1670.896484375,TIMEOUT_20D
PRICOLLTD,HIGHER_LOW_REVERSAL,2026-01-02,2026,OOS_2026,BULL,85.0,683.05,642.07,744.52,6.0,0.92,1.43,0.08,LOSS,-1.0,5,-6.0,0.27,1.46,2026-01-08,642.07,STOP_LOSS
PRICOLLTD,BULL_FLAG,2026-02-11,2026,OOS_2026,SIDEWAYS,91.0,621.95,584.63,677.93,6.0,0.82,2.83,0.18,LOSS,-1.0,13,-6.0,0.47,1.33,2026-03-01,584.63,STOP_LOSS
PRICOLLTD,SHAKEOUT_RECLAIM,2026-02-23,2026,OOS_2026,SIDEWAYS,89.0,630.9,593.05,687.68,6.0,0.88,1.51,0.12,LOSS,-1.0,5,-6.0,0.22,1.54,2026-03-01,593.05,STOP_LOSS
PRICOLLTD,SHAKEOUT_RECLAIM,2026-06-15,2026,OOS_2026,SIDEWAYS,92.0,581.3,546.42,633.62,6.0,0.81,2.6,0.19,WIN,1.14,20,6.86,1.48,0.78,2026-07-12,621.1500244140625,TIMEOUT_20D
PRICOLLTD,SHAKEOUT_RECLAIM,2026-06-24,2026,OOS_2026,SIDEWAYS,91.0,589.3,553.94,642.34,6.0,0.79,2.42,0.21,WIN,0.45,20,2.72,1.23,0.26,2026-07-21,605.2999877929688,TIMEOUT_20D
PRICOLLTD,MULTI_MONTH_BASE_BREAKOUT,2026-07-27,2026,OOS_2026,BULL,93.0,665.35,625.43,725.23,6.0,0.84,2.39,0.16,WIN,1.5,5,9.0,1.87,0.28,2026-08-02,725.23,TARGET_1
PRICOLLTD,V_REVERSAL,2026-08-03,2026,OOS_2026,BULL,86.0,732.85,688.88,798.8,6.0,0.77,2.51,0.23,WIN,1.5,10,9.0,1.73,0.14,2026-08-16,798.8,TARGET_1
PRICOLLTD,WYCKOFF_SPRING_TYPE_2,2026-08-12,2026,OOS_2026,BULL,88.0,783.25,736.25,853.75,6.0,0.83,1.79,0.17,LOSS,-0.39,17,-2.34,0.85,0.64,2026-09-03,764.9500122070312,TIMEOUT_20D
PRAJIND,HIGHER_LOW_REVERSAL,2025-03-12,2025,VAL_2025,BULL,86.0,2017.08,1940.14,2132.49,3.81,0.75,1.91,0.25,LOSS,-1.0,15,-3.81,1.06,1.16,2025-04-02,1940.14,STOP_LOSS
PRAJIND,MULTI_MONTH_BASE_BREAKOUT,2025-03-25,2025,VAL_2025,BULL,91.0,2096.45,2030.54,2195.31,3.14,0.78,1.69,0.22,LOSS,-1.0,3,-3.14,0.0,1.3,2025-03-28,2030.54,STOP_LOSS
PRAJIND,WYCKOFF_SPRING_TYPE_2,2025-05-19,2025,VAL_2025,BEAR,89.0,1713.94,1612.87,1865.56,5.9,0.89,1.38,0.11,LOSS,-1.0,9,-5.9,0.0,1.0,2025-05-30,1612.87,STOP_LOSS
PRAJIND,DOUBLE_BOTTOM,2025-07-03,2025,VAL_2025,BULL,88.0,1740.32,1663.64,1855.34,4.41,0.98,1.4,0.02,WIN,0.69,20,3.04,1.43,0.43,2025-07-31,1793.180081584588,TIMEOUT_20D
PRAJIND,CUP_HANDLE,2025-11-05,2025,VAL_2025,SIDEWAYS,86.0,1853.79,1820.07,1904.38,1.82,0.8,1.53,0.2,LOSS,-1.0,3,-1.82,0.34,2.38,2025-11-10,1820.07,STOP_LOSS
PRAJIND,CUP_HANDLE,2026-03-04,2026,OOS_2026,BULL,92.0,1673.81,1629.41,1740.42,2.65,0.92,1.62,0.08,LOSS,-1.0,3,-2.65,0.08,1.04,2026-03-09,1629.41,STOP_LOSS
PRAJIND,WYCKOFF_SPRING_TYPE_2,2026-08-11,2026,OOS_2026,BEAR,90.0,1506.04,1451.95,1587.17,3.59,0.9,1.77,0.1,LOSS,-1.0,6,-3.59,0.15,21.64,2026-08-18,1451.95,STOP_LOSS
PPLPHARMA,DOUBLE_BOTTOM,2025-06-18,2025,VAL_2025,SIDEWAYS,82.0,932.64,896.21,987.28,3.91,0.75,1.73,0.25,LOSS,-0.31,20,-1.21,1.0,0.76,2025-07-16,921.3249172905307,TIMEOUT_20D
PPLPHARMA,MULTI_MONTH_BASE_BREAKOUT,2025-06-24,2025,VAL_2025,BULL,89.0,967.56,931.61,1021.49,3.72,0.75,1.65,0.25,LOSS,-1.0,4,-3.72,0.0,1.21,2025-06-30,931.61,STOP_LOSS
PPLPHARMA,V_REVERSAL,2025-11-20,2025,VAL_2025,BEAR,84.0,879.64,855.47,915.89,2.75,0.86,1.36,0.14,WIN,1.5,14,4.12,2.52,0.41,2025-12-10,915.89,TARGET_1
PPLPHARMA,WYCKOFF_SPRING_TYPE_2,2026-03-04,2026,OOS_2026,SIDEWAYS,90.0,941.87,890.57,1018.81,5.45,0.78,1.67,0.22,LOSS,-0.3,20,-1.64,0.45,0.34,2026-04-01,926.3972600084361,TIMEOUT_20D
PPLPHARMA,V_REVERSAL,2026-04-14,2026,OOS_2026,SIDEWAYS,87.0,946.28,908.64,1002.74,3.98,0.83,1.64,0.17,WIN,0.6,20,2.4,0.79,0.75,2026-05-12,968.9947896646169,TIMEOUT_20D
PPLPHARMA,CUP_HANDLE,2026-07-17,2026,OOS_2026,BULL,90.0,957.09,940.25,982.34,1.76,0.85,1.38,0.15,WIN,1.5,6,2.64,1.67,0.69,2026-07-27,982.34,TARGET_1
PRIVISCL,MULTI_MONTH_BASE_BREAKOUT,2025-10-20,2025,VAL_2025,BULL,95.0,2883.6,2710.58,3143.13,6.0,0.93,3.31,0.07,WIN,1.5,11,9.0,2.66,0.48,2025-11-05,3143.13,TARGET_1
PRIVISCL,WYCKOFF_SPRING_TYPE_2,2026-02-12,2026,OOS_2026,SIDEWAYS,87.0,2799.6,2631.62,3051.57,6.0,0.75,1.51,0.25,WIN,0.27,20,1.63,1.48,0.58,2026-03-12,2845.300048828125,TIMEOUT_20D
PRIVISCL,BULL_FLAG,2026-02-23,2026,OOS_2026,SIDEWAYS,90.0,2994.8,2815.11,3264.34,6.0,0.96,1.91,0.04,LOSS,-1.0,6,-6.0,0.3,1.0,2026-03-03,2815.11,STOP_LOSS
PRIVISCL,SHAKEOUT_RECLAIM,2026-03-09,2026,OOS_2026,BULL,88.0,2927.9,2752.23,3191.4,6.0,0.85,2.53,0.15,LOSS,-0.07,20,-0.41,0.7,1.0,2026-04-08,2915.800048828125,TIMEOUT_20D
PRIVISCL,SHAKEOUT_RECLAIM,2026-06-11,2026,OOS_2026,BULL,93.0,3243.2,3064.1,3511.85,5.52,0.94,2.37,0.06,WIN,1.5,2,8.28,1.6,0.0,2026-06-14,3511.85,TARGET_1
PRIVISCL,MULTI_MONTH_BASE_BREAKOUT,2026-06-22,2026,OOS_2026,BULL,98.0,3655.8,3483.17,3914.75,4.72,0.91,2.45,0.09,WIN,0.11,20,0.54,0.6,0.87,2026-07-19,3675.60009765625,TIMEOUT_20D
PSUBNKIETF.NS,BULL_FLAG,2026-02-17,2026,OOS_2026,BULL,93.0,96.21,91.23,103.68,5.18,0.85,2.02,0.15,WIN,1.5,5,7.76,1.56,0.25,2026-02-23,103.68,TARGET_1
PSUBNKIETF.NS,WYCKOFF_SPRING_TYPE_2,2026-06-03,2026,OOS_2026,SIDEWAYS,92.0,83.36,79.02,89.87,5.21,0.93,1.43,0.07,WIN,1.5,15,7.81,1.53,0.39,2026-06-23,89.87,TARGET_1
PSUBNKIETF.NS,WYCKOFF_SPRING_TYPE_2,2026-06-09,2026,OOS_2026,SIDEWAYS,90.0,86.2,81.03,93.95,6.0,0.92,1.72,0.08,LOSS,-0.8,20,-4.8,0.74,0.89,2026-07-07,82.05999755859375,TIMEOUT_20D
PSUBNKIETF.NS,CUP_HANDLE,2026-06-17,2026,OOS_2026,SIDEWAYS,87.0,88.3,84.72,93.67,4.05,0.93,1.61,0.07,LOSS,-1.0,12,-4.05,0.47,1.06,2026-07-05,84.72,STOP_LOSS
PTCIL,V_REVERSAL,2026-06-02,2026,OOS_2026,BULL,88.0,19380.0,18217.2,21124.2,6.0,0.94,4.73,0.06,LOSS,-1.0,4,-6.0,0.41,1.04,2026-06-07,18217.2,STOP_LOSS
PTCIL,HIGHER_LOW_REVERSAL,2026-08-17,2026,OOS_2026,BULL,93.0,20584.0,19348.96,22436.56,6.0,0.9,9.51,0.1,LOSS,-1.0,2,-6.0,0.0,1.17,2026-08-18,19348.96,STOP_LOSS
PURVA,WYCKOFF_SPRING_TYPE_2,2026-06-18,2026,OOS_2026,SIDEWAYS,91.0,225.04,211.54,245.29,6.0,0.76,1.88,0.24,WIN,1.5,17,9.0,2.72,0.97,2026-07-12,245.29,TARGET_1
PRSMJOHNSN,HIGHER_LOW_REVERSAL,2025-05-09,2025,VAL_2025,BULL,93.0,720.0,689.65,765.54,4.22,0.87,1.69,0.13,WIN,0.76,20,3.21,0.92,0.65,2025-06-06,743.1049704668351,TIMEOUT_20D
PRSMJOHNSN,MULTI_MONTH_BASE_BREAKOUT,2025-06-05,2025,VAL_2025,BULL,92.0,747.62,716.21,794.73,4.2,0.83,1.79,0.17,LOSS,-0.45,20,-1.89,0.65,0.6,2025-07-03,733.5095711340985,TIMEOUT_20D
PRSMJOHNSN,V_REVERSAL,2026-01-01,2026,OOS_2026,SIDEWAYS,85.0,860.96,818.92,924.02,4.88,0.78,1.86,0.22,WIN,1.5,7,7.32,1.51,0.0,2026-01-12,924.02,TARGET_1
PRSMJOHNSN,BULL_FLAG,2026-02-27,2026,OOS_2026,BULL,87.0,1106.98,1073.79,1156.77,3.0,0.84,1.54,0.16,LOSS,-1.0,8,-3.0,0.01,1.06,2026-03-11,1073.79,STOP_LOSS
PRSMJOHNSN,V_REVERSAL,2026-05-13,2026,OOS_2026,BEAR,84.0,1052.33,1011.29,1113.88,3.9,0.92,1.58,0.08,WIN,1.5,11,5.85,1.6,0.0,2026-05-28,1113.88,TARGET_1
PRUDENT,WYCKOFF_SPRING_TYPE_2,2025-06-30,2025,VAL_2025,BULL,87.0,1643.06,1597.08,1712.02,2.8,0.79,1.41,0.21,LOSS,-1.0,13,-2.8,0.02,1.19,2025-07-17,1597.08,STOP_LOSS
PRUDENT,V_REVERSAL,2025-08-19,2025,VAL_2025,BULL,84.0,1711.08,1608.41,1865.08,6.0,0.84,1.59,0.16,LOSS,-0.12,20,-0.69,0.19,0.66,2025-09-16,1699.1968154303845,TIMEOUT_20D
PRUDENT,V_REVERSAL,2025-11-21,2025,VAL_2025,BULL,83.0,2247.71,2112.84,2450.0,6.0,0.76,1.77,0.24,WIN,0.64,20,3.85,0.82,0.17,2025-12-19,2334.1539994467794,TIMEOUT_20D
PRUDENT,BULL_FLAG,2025-12-25,2025,VAL_2025,BULL,88.0,2372.16,2304.29,2473.97,2.86,0.8,1.93,0.2,WIN,1.5,20,4.29,1.99,0.49,2026-01-22,2473.97,TARGET_1
PRUDENT,CUP_HANDLE,2026-05-07,2026,OOS_2026,BULL,86.0,2787.12,2710.97,2901.34,2.73,0.91,1.59,0.09,LOSS,-1.0,6,-2.73,0.26,1.05,2026-05-15,2710.97,STOP_LOSS
PRUDENT,CUP_HANDLE,2026-08-13,2026,OOS_2026,BULL,88.0,2785.35,2715.14,2890.66,2.52,0.88,1.41,0.12,LOSS,-1.0,2,-2.52,0.0,1.31,2026-08-17,2715.14,STOP_LOSS
PVRINOX,SHAKEOUT_RECLAIM,2026-01-13,2026,OOS_2026,SIDEWAYS,93.0,1042.7,980.14,1136.54,6.0,0.87,2.05,0.13,LOSS,-1.0,5,-6.0,0.02,1.34,2026-01-19,980.14,STOP_LOSS
PVRINOX,WYCKOFF_SPRING_TYPE_2,2026-06-22,2026,OOS_2026,SIDEWAYS,91.0,979.15,929.53,1053.58,5.07,0.84,1.83,0.16,WIN,0.81,20,4.1,1.07,0.41,2026-07-19,1019.25,TIMEOUT_20D
PVRINOX,SHAKEOUT_RECLAIM,2026-07-03,2026,OOS_2026,SIDEWAYS,86.0,1001.25,941.17,1091.37,6.0,0.85,1.53,0.15,WIN,1.5,16,9.0,2.26,0.52,2026-07-26,1091.37,TARGET_1
PVRINOX,DOUBLE_BOTTOM,2026-07-20,2026,OOS_2026,BULL,84.0,1019.25,959.52,1108.85,5.86,0.82,1.67,0.18,WIN,1.5,5,8.79,1.97,0.64,2026-07-26,1108.85,TARGET_1
PVRINOX,MULTI_MONTH_BASE_BREAKOUT,2026-07-24,2026,OOS_2026,BULL,94.0,1063.95,1013.07,1140.27,4.78,0.9,5.2,0.1,WIN,1.5,2,7.17,1.95,0.0,2026-07-27,1140.27,TARGET_1
PTC,HIGHER_LOW_REVERSAL,2025-03-21,2025,VAL_2025,BULL,90.0,1952.01,1860.67,2089.01,4.68,0.89,1.41,0.11,WIN,0.75,20,3.5,0.9,0.66,2025-04-18,2020.2461020822577,TIMEOUT_20D
PTC,MULTI_MONTH_BASE_BREAKOUT,2025-09-18,2025,VAL_2025,BULL,94.0,2345.1,2251.48,2485.53,3.99,0.76,1.79,0.24,LOSS,-1.0,14,-3.99,0.74,1.18,2025-10-08,2251.48,STOP_LOSS
PTC,MULTI_MONTH_BASE_BREAKOUT,2026-06-02,2026,OOS_2026,BULL,97.0,2669.65,2583.99,2798.15,3.21,0.89,1.89,0.11,LOSS,-1.0,5,-3.21,0.0,1.22,2026-06-09,2583.99,STOP_LOSS
PTC,CUP_HANDLE,2026-06-11,2026,OOS_2026,BULL,93.0,2631.11,2552.72,2748.68,2.98,0.9,2.16,0.1,WIN,1.5,4,4.47,1.84,0.17,2026-06-17,2748.68,TARGET_1
QPOWER,DOUBLE_BOTTOM,2026-03-27,2026,OOS_2026,BULL,89.0,861.45,820.61,922.71,4.74,0.87,1.59,0.13,LOSS,-1.0,1,-4.74,0.0,1.7,2026-03-29,820.61,STOP_LOSS
QPOWER,V_REVERSAL,2026-04-15,2026,OOS_2026,BULL,88.0,1107.65,1041.19,1207.34,6.0,0.89,3.28,0.11,WIN,1.5,2,9.0,2.13,0.19,2026-04-16,1207.34,TARGET_1
QPOWER,BULL_FLAG,2026-04-23,2026,OOS_2026,BULL,88.0,1373.85,1291.42,1497.49,6.0,0.84,1.7,0.16,LOSS,-1.0,9,-6.0,0.81,2.12,2026-05-05,1291.42,STOP_LOSS
QPOWER,SHAKEOUT_RECLAIM,2026-06-18,2026,OOS_2026,SIDEWAYS,90.0,1309.7,1231.12,1427.57,6.0,1.0,1.53,0.0,LOSS,-1.0,7,-6.0,0.33,1.49,2026-06-28,1231.12,STOP_LOSS
QPOWER,WYCKOFF_SPRING_TYPE_2,2026-08-06,2026,OOS_2026,SIDEWAYS,91.0,1156.77,1087.37,1260.88,6.0,0.75,1.58,0.25,WIN,1.5,4,9.0,2.08,0.81,2026-08-11,1260.88,TARGET_1
QPOWER,WYCKOFF_SPRING_TYPE_2,2026-08-17,2026,OOS_2026,BULL,93.0,1302.6,1224.44,1419.84,6.0,0.84,3.02,0.16,WIN,1.5,9,9.0,1.63,0.42,2026-08-27,1419.84,TARGET_1
QUESS,SHAKEOUT_RECLAIM,2025-11-19,2025,VAL_2025,BEAR,92.0,212.98,200.2,232.15,6.0,0.82,3.66,0.18,LOSS,-1.0,2,-6.0,0.52,1.09,2025-11-20,200.2,STOP_LOSS
QUESS,SHAKEOUT_RECLAIM,2026-01-02,2026,OOS_2026,SIDEWAYS,90.0,205.38,193.06,223.86,6.0,0.91,1.49,0.09,LOSS,-1.0,12,-6.0,0.59,1.35,2026-01-19,193.06,STOP_LOSS
QUESS,CUP_HANDLE,2026-04-27,2026,OOS_2026,SIDEWAYS,84.0,194.27,182.64,211.7,5.98,0.78,1.48,0.22,WIN,1.5,5,8.97,1.55,0.15,2026-05-03,211.7,TARGET_1
QUESS,BULL_FLAG,2026-06-30,2026,OOS_2026,BULL,96.0,265.06,249.16,288.92,6.0,0.92,2.18,0.08,WIN,1.5,3,9.0,1.64,0.79,2026-07-02,288.92,TARGET_1
QUESS,V_REVERSAL,2026-08-03,2026,OOS_2026,BULL,76.0,341.77,321.26,372.53,6.0,0.75,1.46,0.25,LOSS,-1.0,1,-6.0,0.13,1.25,2026-08-03,321.26,STOP_LOSS
QUESS,HIGHER_LOW_REVERSAL,2026-08-26,2026,OOS_2026,BULL,90.0,370.7,348.46,404.06,6.0,0.8,3.62,0.2,LOSS,-1.0,7,-6.0,0.81,1.21,2026-09-03,348.46,STOP_LOSS
RADICO,MULTI_MONTH_BASE_BREAKOUT,2025-10-20,2025,VAL_2025,BULL,92.0,3254.7,3059.42,3547.62,6.0,0.82,6.37,0.18,LOSS,-0.13,20,-0.77,0.86,0.73,2025-11-18,3229.5,TIMEOUT_20D
RADICO,SHAKEOUT_RECLAIM,2025-11-07,2025,VAL_2025,BULL,91.0,3310.9,3112.25,3608.87,6.0,0.89,1.59,0.11,LOSS,-0.55,20,-3.29,1.41,0.84,2025-12-04,3201.89990234375,TIMEOUT_20D
RADICO,WYCKOFF_SPRING_TYPE_2,2025-12-30,2025,VAL_2025,BULL,95.0,3376.0,3173.44,3679.84,6.0,0.91,2.54,0.09,LOSS,-1.0,3,-6.0,0.07,1.43,2026-01-01,3173.44,STOP_LOSS
RADICO,SHAKEOUT_RECLAIM,2026-03-06,2026,OOS_2026,SIDEWAYS,97.0,2766.9,2600.89,3015.91,6.0,0.89,5.82,0.11,LOSS,-1.0,9,-6.0,0.93,1.11,2026-03-18,2600.89,STOP_LOSS
RADICO,V_REVERSAL,2026-06-19,2026,OOS_2026,BULL,89.0,3769.2,3543.05,4108.42,6.0,0.9,2.5,0.1,WIN,1.5,11,9.0,1.63,0.26,2026-07-05,4108.42,TARGET_1
RADICO,MULTI_MONTH_BASE_BREAKOUT,2026-07-06,2026,OOS_2026,BULL,96.0,4106.7,3866.71,4466.69,5.84,0.87,2.59,0.13,WIN,1.5,18,8.77,1.62,0.4,2026-07-29,4466.69,TARGET_1
RADICO,MULTI_MONTH_BASE_BREAKOUT,2026-07-28,2026,OOS_2026,BULL,95.0,4289.7,4074.97,4611.8,5.01,0.78,3.77,0.22,WIN,1.5,12,7.51,1.8,0.09,2026-08-12,4611.8,TARGET_1
RAILTEL,SHAKEOUT_RECLAIM,2025-10-29,2025,VAL_2025,BULL,85.0,373.58,357.96,397.0,4.18,0.81,1.35,0.19,LOSS,-1.0,5,-4.18,0.11,1.43,2025-11-05,357.96,STOP_LOSS
